,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,04/01/2020,Portuguese Primeira Liga - PT,Guimaraes x Benfica,90,0x1,2,3,9,2,5,6,57,21,52,48,57,21,10,30,540.0,750.0,1.08,1.09,12.5,13.5,5.1,5.2,1.23,1.24,50.0,100.0,1.01,1.02,1000.0,,,1.01,1000.0,,,1.01,100.0,,360.0,,1000.0,
1,04/01/2020,Portuguese Primeira Liga - PT,Guimaraes x Benfica,FT,0x1,2,4,10,2,6,7,61,25,52,48,61,25,20,20,1.8,,,1.02,1.8,,1.04,1000.0,1.07,1.08,1.04,,,1.01,1.05,,,1.01,1.48,,,1.01,100.0,,100.0,,160.0,
2,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.06,1.08,36.0,55.0,20.0,26.0,1.06,1.08,13.5,17.5,1.16,1.18,6.4,7.0,1.42,1.48,3.05,3.35,2.04,2.1,1.92,1.95,1.63,2.64,1000.0,,1000.0,
3,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,10,1x0,2,1,2,0,1,0,13,3,78,22,13,3,56,14,1.01,1.02,100.0,,50.0,120.0,1.01,1.03,34.0,110.0,1.06,1.11,10.5,21.0,1.27,1.3,4.4,4.8,1.5,1.66,2.52,3.3,1.22,2.18,1.93,,1.93,
4,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,20,2x1,3,2,2,0,1,0,19,8,74,26,7,6,25,15,1.02,1.03,36.0,690.0,36.0,500.0,,,,,,,,,1.02,1.04,28.0,55.0,1.1,1.11,10.0,11.0,1.19,1.5,4.8,,3.45,
5,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,30,3x1,4,2,3,0,1,0,29,14,69,31,11,7,34,6,1.01,1.02,100.0,,80.0,200.0,,,,,,,,,,,,,1.02,1.03,34.0,48.0,1.09,1.1,50.0,,38.0,
6,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,40,3x1,6,2,4,0,2,0,43,18,69,31,14,4,44,6,,1.01,140.0,,110.0,180.0,,,,,,,,,,,,,1.03,1.05,24.0,36.0,1.05,1.09,190.0,,150.0,
7,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,45,3x1,7,2,4,0,2,1,46,23,67,33,12,6,33,7,,1.01,100.0,1000.0,80.0,990.0,,,,,,,,,,,,,1.04,1.06,17.5,25.0,1.05,1.14,55.0,,50.0,
8,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,45,3x1,7,2,4,0,2,1,46,23,67,33,12,6,33,7,,1.01,100.0,1000.0,80.0,990.0,,,,,,,,,,,,,1.05,1.06,17.5,19.0,1.06,1.13,55.0,,50.0,
9,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,50,3x1,7,2,4,0,2,1,51,26,67,33,5,4,13,7,1.01,1.02,300.0,1000.0,95.0,160.0,,,,,,,,,,,,,1.07,1.08,13.0,15.5,1.1,1.15,110.0,,85.0,
10,04/01/2020,Friendly Matches - ,Necaxa x Chivas Guadalajara,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,2.38,2.44,2.96,3.05,3.95,4.1,1.25,1.29,4.4,4.9,1.75,1.84,2.2,2.32,2.82,2.9,1.52,1.55,5.4,6.6,1.18,1.23,14.0,16.5,18.5,21.0,44.0,
11,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,60,4x1,7,3,5,0,2,1,60,32,70,30,10,7,24,16,,1.01,1000.0,,110.0,,,,,,,,,,,,,,,,,,,1.01,100.0,,100.0,
12,04/01/2020,Brazilian Sao Paulo Youth Cup - BR,Vasco Da Gama U20 x Carajas EC U20,70,4x1,7,3,6,0,2,2,68,37,69,31,8,6,24,6,,1.01,1000.0,,75.0,,,,,,,,,,,,,,,,,,,1.01,100.0,,100.0,
13,04/01/2020,Friendly Matches - ,Necaxa x Chivas Guadalajara,10,0x0,0,1,0,0,1,1,4,3,46,54,4,3,9,21,2.58,2.68,2.92,3.0,3.5,3.65,1.38,1.41,3.45,3.65,2.16,2.2,1.83,1.85,4.0,4.3,1.3,1.33,9.0,10.0,1.12,1.13,17.0,27.0,29.0,36.0,180.0,
