,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,06/01/2020,English FA Cup - GB,Arsenal x Leeds,90,1x0,5,6,10,12,4,4,44,45,47,53,44,45,19,11,1.04,1.05,1000.0,,24.0,26.0,4.2,4.6,1.28,1.31,55.0,110.0,1.01,1.02,490.0,,,1.01,1000.0,,,1.01,510.0,,1000.0,,1000.0,
1,06/01/2020,French Cup - FR,Rouen x Metz,90,3x0,3,1,2,4,3,4,54,78,43,57,5,10,19,11,,1.01,1000.0,,1000.0,,,,,,,,,,12.0,13.5,1.08,1.09,1000.0,,,1.01,12.5,170.0,50.0,,15.0,
2,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Marilia AC U20 x EC Timon U20,80,0x1,6,4,11,10,9,6,83,57,60,40,10,10,32,38,13.0,14.0,1.51,1.52,3.65,3.75,2.0,2.02,1.98,2.0,6.8,7.6,1.15,1.17,34.0,55.0,1.02,1.03,150.0,,,1.01,260.0,,380.0,,1000.0,
3,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Mirassol U20 x Nova Iguacu U20,45,2x0,2,3,0,0,0,4,9,25,35,65,1,7,7,13,1.1,1.11,42.0,50.0,13.0,14.5,,,,,1.22,1.23,5.3,5.4,1.99,2.06,1.94,2.02,4.2,4.4,1.29,1.31,4.1,4.9,150.0,210.0,95.0,
4,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,XV de Jau U20 x Serra FC U20,45,0x2,1,5,5,3,4,2,53,41,50,50,20,10,40,20,13.0,13.5,1.27,1.29,6.8,7.4,,,,,1.21,1.22,5.6,5.7,1.93,1.97,2.02,2.08,3.95,4.2,1.31,1.34,38.0,42.0,8.6,10.5,190.0,
5,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Mirassol U20 x Nova Iguacu U20,HT,2x0,2,3,0,0,0,4,9,25,35,65,1,7,7,13,1.1,1.11,42.0,48.0,13.0,15.0,,,,,1.22,1.23,5.3,5.4,1.99,2.04,1.97,2.02,4.2,4.4,1.29,1.31,4.1,4.8,150.0,210.0,95.0,
6,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,XV de Jau U20 x Serra FC U20,HT,0x2,1,5,5,3,4,2,53,41,50,50,20,10,40,20,12.5,13.0,1.27,1.3,6.8,7.2,,,,,1.21,1.22,5.6,5.8,1.93,1.95,2.04,2.08,3.95,4.1,1.32,1.34,38.0,42.0,8.6,10.5,190.0,
7,06/01/2020,French Cup - FR,Rouen x Metz,90,3x0,3,1,2,4,3,4,61,78,45,55,13,11,19,11,,1.01,120.0,,3.0,,,,,,,,,,1.26,,,1000.0,1.26,,,1.01,,1000.0,,,2.0,
8,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Osvaldo Cruz U20 x Sao Jose RS U20,90,0x3,3,5,9,2,8,2,44,32,52,48,44,32,10,20,100.0,,,1.01,1.25,,,,,,,,1.14,,6.0,,,1.2,6.0,,,1.2,,,,890.0,,
9,06/01/2020,English FA Cup - GB,Arsenal x Leeds,FT,1x0,5,6,11,12,4,4,44,46,47,53,45,47,19,11,,1.01,1000.0,,110.0,200.0,50.0,500.0,1.01,1.02,150.0,,,1.01,490.0,,,1.01,1000.0,,,1.01,1000.0,,1000.0,,1000.0,
10,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Gremio Novorizontino U20 x Botafogo RJ U20,90,1x1,7,6,8,9,4,7,60,80,46,54,10,8,19,21,9.4,14.5,8.2,14.0,1.24,1.26,,,,,5.0,5.6,1.22,1.25,55.0,,1.01,1.02,280.0,,,1.01,5.2,,5.2,,12.0,
