,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,10/01/2020,Northern Irish Premiership - GB,Larne x Carrick Rangers,45,3x0,6,2,0,1,2,1,23,23,62,38,6,7,22,28,1.01,1.02,300.0,980.0,100.0,120.0,,,,,,,,,1.2,1.22,5.3,6.0,1.86,1.95,2.06,2.18,1.41,1.54,17.0,,21.0,
1,10/01/2020,Northern Irish Premiership - GB,Coleraine x Crusaders,45,0x1,1,4,3,3,4,2,24,19,56,44,8,7,11,39,6.6,7.2,1.68,1.72,3.75,3.95,1.19,1.22,5.7,6.2,1.94,1.97,2.04,2.08,4.0,4.3,1.3,1.33,10.0,11.0,1.1,1.12,60.0,80.0,24.0,32.0,150.0,
2,10/01/2020,French Ligue 1 - FR,Rennes x Marseille,45,0x0,1,1,3,5,1,1,11,20,42,58,7,3,28,12,3.2,3.25,3.8,3.85,2.32,2.34,2.74,2.78,1.56,1.57,7.6,7.8,1.14,1.15,27.0,30.0,1.03,1.04,110.0,,,1.01,220.0,330.0,320.0,460.0,1000.0,
3,10/01/2020,French Ligue 2 - FR,AC Ajaccio x Grenoble,80,2x1,4,6,3,0,3,2,57,48,53,47,8,12,31,39,1.15,1.16,90.0,100.0,8.0,8.4,,,,,,,,,3.0,3.05,1.49,1.5,17.5,19.0,1.05,1.06,36.0,,510.0,,650.0,
4,10/01/2020,French Ligue 2 - FR,Le Mans x Auxerre,80,0x1,3,6,6,4,5,1,64,62,47,53,14,5,9,21,55.0,70.0,1.19,1.2,6.8,7.2,2.58,2.7,1.59,1.63,14.0,15.5,1.07,1.08,110.0,,,1.01,210.0,,,1.01,490.0,,190.0,,660.0,
5,10/01/2020,Belgian First Division B - BE,KFCO Beerschot Wilrijk x Roeselare,50,1x0,3,2,1,1,2,0,28,31,42,58,2,1,18,12,1.3,1.31,17.5,22.0,5.5,5.7,1.3,1.33,4.0,4.3,2.42,2.5,1.67,1.71,6.0,6.6,1.18,1.2,18.5,23.0,1.04,1.06,17.5,21.0,270.0,700.0,170.0,
6,10/01/2020,Dutch Eerste Divisie - NL,FC Dordrecht x Excelsior,80,1x1,4,3,2,5,3,6,50,76,47,53,11,6,29,11,7.0,7.6,4.2,4.4,1.56,1.59,,,,,2.44,2.5,1.66,1.7,10.0,12.0,1.09,1.11,55.0,,1.01,1.02,500.0,1000.0,200.0,,580.0,
7,10/01/2020,Northern Irish Premiership - GB,Larne x Carrick Rangers,HT,3x0,6,2,0,1,2,1,23,23,62,38,6,7,22,28,1.01,1.02,300.0,980.0,100.0,120.0,,,,,,,,,1.2,1.22,5.3,6.0,1.86,1.95,2.06,2.18,1.42,1.53,18.5,,21.0,
8,10/01/2020,Northern Irish Premiership - GB,Coleraine x Crusaders,HT,0x1,1,4,3,3,4,2,24,19,56,44,8,7,11,39,6.6,7.2,1.68,1.72,3.75,3.95,1.19,1.22,5.7,6.2,1.94,1.97,2.04,2.08,4.0,4.3,1.31,1.33,10.0,11.0,1.1,1.12,60.0,80.0,24.0,32.0,150.0,
9,10/01/2020,English Premier League 2 - Div 2 - GB,Man Utd U23 x Newcastle U23,80,2x0,6,2,7,8,8,5,42,31,52,48,7,2,20,10,1.02,1.03,300.0,,44.0,46.0,,,,,2.3,2.44,1.7,1.77,9.2,13.0,1.08,1.11,50.0,,1.01,1.02,13.5,34.0,12.5,,150.0,
10,10/01/2020,French Ligue 1 - FR,Rennes x Marseille,HT,0x0,1,1,3,5,1,1,11,20,42,58,7,3,28,12,3.2,3.3,3.8,3.85,2.32,2.34,2.74,2.78,1.56,1.57,7.6,7.8,1.14,1.15,27.0,30.0,1.03,1.04,110.0,,,1.01,220.0,330.0,320.0,460.0,1000.0,
11,10/01/2020,French National - FR,Avranches x Ajaccio GFCA,80,2x0,2,1,6,2,5,1,38,20,0,0,9,1,10,10,1.85,1.91,5.3,6.2,3.3,3.5,1.01,1.95,1.06,,1.01,,1.06,,1.01,,1.09,,1.01,,1.05,,17.0,19.5,90.0,,20.0,
12,10/01/2020,French National - FR,Laval x Boulogne,80,0x2,1,6,6,4,1,3,40,33,52,48,7,7,20,30,200.0,,1.02,1.03,48.0,60.0,,,,,2.92,3.05,1.49,1.52,17.5,21.0,1.05,1.07,100.0,,,1.01,12.0,,48.0,85.0,12.0,
13,10/01/2020,French National - FR,Concarneau x FC Bastia-Borgo,80,0x0,1,0,6,4,1,2,30,22,43,57,5,2,8,11,8.4,11.0,8.8,12.0,1.25,1.28,26.0,55.0,1.02,1.04,100.0,,,1.01,180.0,,,1.01,180.0,,,1.01,140.0,,140.0,,16.0,
14,10/01/2020,Dutch Eerste Divisie - NL,De Graafschap x FC Utrecht Reserves,80,1x1,5,3,10,4,9,0,70,25,67,33,6,3,33,7,2.44,2.58,11.5,13.0,1.91,1.96,,,,,1.89,1.97,2.02,2.12,6.2,6.6,1.18,1.19,34.0,55.0,1.02,1.03,38.0,65.0,460.0,,450.0,
15,10/01/2020,French Ligue 2 - FR,Sochaux x Paris FC,80,0x1,3,4,4,4,2,3,64,41,54,46,6,7,21,29,44.0,55.0,1.26,1.29,5.0,5.5,2.88,3.0,1.5,1.54,17.0,20.0,1.05,1.06,110.0,,,1.01,220.0,,,1.01,470.0,,560.0,,790.0,
16,10/01/2020,French National - FR,Creteil x Le Puy,80,0x2,4,3,10,1,5,0,44,20,64,36,9,5,33,17,240.0,330.0,1.04,1.05,24.0,30.0,,,,,2.8,2.98,1.51,1.56,16.0,21.0,1.05,1.07,80.0,,,1.02,310.0,,120.0,250.0,500.0,
17,10/01/2020,Dutch Eerste Divisie - NL,Telstar x FC Eindhoven,80,2x0,5,2,7,3,4,3,67,57,51,49,5,7,20,10,1.84,1000.0,1.5,4.5,4.3,4.5,1.16,1.18,5.9,9.0,1.5,1.61,2.0,1000.0,1.01,,1.5,,1.01,,1.2,,1.85,80.0,29.0,310.0,120.0,990.0
18,10/01/2020,CAF Champions League - ,El Zamalek x Zesco United,80,1x0,3,0,7,4,4,2,60,44,59,41,10,8,42,18,1.09,1.11,170.0,,11.5,13.5,2.6,2.8,1.56,1.62,13.0,16.0,1.06,1.09,65.0,,,1.02,200.0,,,1.01,140.0,260.0,50.0,,1000.0,
19,10/01/2020,English Premier League 2 - Div 2 - GB,Fulham U23 x Stoke U23,80,0x2,3,6,4,4,3,3,34,33,50,50,9,6,20,40,500.0,,1.02,1.03,38.0,60.0,,,,,2.38,2.5,1.67,1.73,12.5,18.0,1.06,1.09,50.0,,,1.02,12.5,,26.0,55.0,160.0,
