,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Linhares FC U20 x Joinville U20,70,2x3,3,6,3,2,5,9,18,26,40,60,0,2,8,22,32.0,40.0,1.17,1.2,7.2,8.2,,,,,,,,,,,,,,,,,32.0,1000.0,2.24,2.58,70.0,110.0
1,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.06,40.0,1.06,,1.04,,1.13,1.15,1.91,8.6,1.13,2.1,1.91,8.6,1.13,2.1,1.91,8.6,3.35,5.0,1.25,1.41,1.04,,1.04,,1000.0,
2,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Linhares FC U20 x Joinville U20,80,2x3,3,6,5,3,5,9,19,32,39,61,2,7,28,22,55.0,120.0,1.15,1.17,8.0,9.0,,,,,,,,,,,,,,,,,60.0,140.0,2.96,3.75,120.0,1000.0
3,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,10,0x0,0,0,0,0,0,0,1,1,19,81,2,16,4,16,22.0,24.0,1.16,1.17,9.6,10.0,1.16,1.2,6.2,7.4,1.52,1.55,2.8,2.94,2.22,2.28,1.78,1.81,4.0,4.2,1.31,1.33,6.8,,3.05,3.4,1000.0,
4,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Linhares FC U20 x Joinville U20,90,2x4,3,7,6,3,7,10,22,34,40,60,3,3,18,22,1000.0,,,1.01,120.0,,,,,,,,,,,,,,,,,,13.5,,,1.01,80.0,
5,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Linhares FC U20 x Joinville U20,FT,2x4,3,7,6,3,7,10,22,35,40,60,3,4,18,12,1000.0,,,1.01,130.0,,,,,,,,,,,,,,,,,,13.5,,,1.01,80.0,
6,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,20,0x2,0,3,0,0,0,1,4,22,26,74,3,8,5,4,55.0,1000.0,1.01,1.02,55.0,400.0,,,,,1.05,1.07,17.0,21.0,1.24,1.28,4.7,5.2,1.65,1.71,2.4,2.54,2.16,,1.03,2.0,2.16,
7,06/01/2020,Jamaican Premier League - JM,Arnett Gardens x Molynes United FC,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.81,1.89,5.0,5.4,3.6,3.85,1.36,1.39,3.6,3.8,2.2,2.22,1.82,1.83,4.0,4.3,1.3,1.32,8.6,9.8,1.11,1.13,10.5,13.5,75.0,130.0,1000.0,
8,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,30,0x2,0,3,1,1,0,1,10,31,30,70,7,10,16,24,340.0,1000.0,1.01,1.02,85.0,130.0,,,,,1.07,1.08,14.0,15.5,1.28,1.29,4.4,4.5,2.0,2.02,1.98,2.0,190.0,,1.47,1.55,5.2,
9,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,40,0x2,0,3,2,3,0,2,14,38,30,70,4,7,16,34,380.0,1000.0,1.01,1.02,85.0,90.0,,,,,1.1,1.11,10.0,11.0,1.43,1.47,3.1,3.35,2.56,2.6,1.63,1.64,4.8,,1.71,1.82,4.8,
10,06/01/2020,Jamaican Premier League - JM,Arnett Gardens x Molynes United FC,10,0x0,0,0,0,0,2,0,4,7,48,52,4,7,10,10,1.95,1.99,5.0,5.4,3.25,3.5,1.48,1.5,3.0,3.1,2.46,2.54,1.65,1.69,5.0,5.5,1.22,1.25,12.0,13.5,1.08,1.1,18.0,23.0,95.0,140.0,190.0,
11,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,45,0x2,0,3,2,3,0,2,18,41,32,68,5,8,6,24,430.0,1000.0,1.01,1.02,95.0,130.0,,,,,1.13,1.14,8.0,9.2,1.64,1.66,2.46,2.56,3.0,3.1,1.47,1.49,13.0,,1.91,2.04,13.0,
12,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Fluminense EC Teresina U20 x Corinthians U20,HT,0x2,0,3,2,3,0,2,18,41,32,68,5,8,6,24,440.0,1000.0,1.01,1.02,85.0,130.0,,,,,1.13,1.15,7.8,8.6,1.66,1.68,2.48,2.52,3.0,3.1,1.47,1.49,13.5,,1.91,2.04,13.5,
13,06/01/2020,Jamaican Premier League - JM,Arnett Gardens x Molynes United FC,20,0x0,1,0,3,0,4,0,11,13,58,42,7,6,52,8,1.9,1.96,5.1,5.8,3.3,3.5,1.55,1.56,2.78,2.8,2.82,2.84,1.54,1.55,6.0,6.8,1.17,1.2,17.5,21.0,1.05,1.06,19.0,24.0,85.0,1000.0,250.0,
14,06/01/2020,Jamaican Premier League - JM,Arnett Gardens x Molynes United FC,30,0x1,2,1,4,2,6,0,17,19,59,41,6,6,32,38,3.5,3.75,2.24,2.34,3.5,3.65,1.15,1.17,7.0,7.6,1.67,1.68,2.46,2.48,3.2,3.45,1.41,1.45,6.8,7.2,1.16,1.18,19.5,27.0,46.0,55.0,140.0,
