,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Icelandic Reykjavik Cup - IS,Vikingur Reykjavik x Leiknir Reykjavik,90,3x3,7,4,2,2,6,2,50,40,64,36,51,41,13,17,8.6,100.0,10.0,100.0,1.17,1.18,,,,,,,,,,,,,,,,,5.0,,5.0,,80.0,
1,11/01/2020,Portuguese Primeira Liga - PT,Boavista x Famalicao,45,0x0,1,1,5,7,1,5,23,17,63,37,23,17,32,47,2.06,2.08,6.2,6.4,2.74,2.82,2.22,2.26,1.8,1.81,5.2,5.4,1.22,1.24,16.5,18.0,1.06,1.07,50.0,90.0,1.01,1.02,48.0,70.0,670.0,820.0,1000.0,
2,11/01/2020,Spanish Copa del Rey - ES,Badalona x Getafe,50,0x0,1,0,0,1,0,0,29,26,49,51,4,3,10,20,4.5,4.7,3.0,3.05,2.18,2.22,3.35,3.5,1.4,1.43,11.0,12.5,1.09,1.1,50.0,60.0,1.01,1.02,150.0,,,1.01,370.0,,270.0,360.0,17.5,
3,11/01/2020,Spanish Copa del Rey - ES,Sestao River x Athletic Bilbao,50,0x2,0,7,1,2,1,0,28,51,34,66,3,4,7,33,380.0,,,1.01,160.0,210.0,,,,,1.17,1.19,6.4,6.6,1.8,1.84,2.2,2.24,3.65,3.85,1.35,1.38,18.0,,2.04,2.14,1000.0,
4,11/01/2020,Brazilian Carioca Matches - BR,Nova Iguacu x America RJ,45,1x0,4,2,5,3,2,0,40,39,56,44,11,16,21,29,1.77,1.81,5.9,6.2,3.6,3.8,1.19,1.22,5.7,6.2,1.94,1.96,2.04,2.08,4.0,4.1,1.32,1.33,10.0,12.0,1.09,1.11,28.0,34.0,40.0,70.0,750.0,
5,11/01/2020,Portuguese Primeira Liga - PT,Boavista x Famalicao,HT,0x0,1,1,5,7,1,5,23,17,63,37,23,17,32,47,2.06,2.08,6.2,6.4,2.76,2.82,2.22,2.26,1.79,1.81,5.2,5.4,1.22,1.24,16.5,18.0,1.05,1.07,50.0,90.0,1.01,1.02,46.0,70.0,680.0,820.0,1000.0,
6,11/01/2020,Portuguese Segunda Liga - PT,Chaves x Leixoes,90,0x0,3,1,9,8,3,4,74,59,57,43,8,9,21,29,13.0,13.5,17.5,19.0,1.14,1.15,100.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,8.2,,8.2,,1000.0,
7,11/01/2020,Brazilian Carioca Matches - BR,Nova Iguacu x America RJ,HT,1x0,4,2,5,3,2,0,40,40,56,44,11,17,21,29,1.77,1.84,5.7,6.2,3.55,3.8,1.2,1.22,5.6,6.0,1.94,1.96,2.04,2.08,4.0,4.2,1.32,1.33,11.0,12.0,1.09,1.1,28.0,34.0,48.0,70.0,210.0,
8,11/01/2020,English Premier League - GB,Tottenham x Liverpool,80,0x1,2,5,9,6,4,3,19,49,0,0,5,7,20,10,65.0,70.0,1.18,1.19,7.2,7.4,2.36,2.4,1.72,1.73,11.0,12.5,1.09,1.1,100.0,500.0,,1.01,410.0,500.0,,1.01,1000.0,,200.0,390.0,1000.0,
9,11/01/2020,Spanish Copa del Rey - ES,Cultural Leonesa x Huesca,50,0x1,2,3,4,4,5,4,33,28,46,54,3,3,9,11,12.0,14.5,1.43,1.45,4.3,4.7,1.31,1.35,3.85,4.2,2.5,2.66,1.6,1.66,6.2,6.8,1.17,1.19,17.5,26.0,1.04,1.06,130.0,360.0,24.0,36.0,470.0,
10,11/01/2020,Icelandic Reykjavik Cup - IS,Vikingur Reykjavik x Leiknir Reykjavik,90,3x3,8,4,2,2,7,2,50,40,65,35,50,40,23,17,1.02,,1.02,,1.01,,,,,,,,,,,,,,,,,,1.02,,1.02,,1.04,
11,11/01/2020,Brazilian Carioca Matches - BR,Macae Esporte FC x Portuguesa RJ,50,1x2,7,4,9,1,3,8,22,22,48,52,2,0,49,10,6.8,7.8,1.68,1.69,3.5,3.9,,,,,,,,,1.3,1.35,3.85,4.3,2.48,2.74,1.58,1.68,17.5,29.0,9.6,11.5,170.0,350.0
12,11/01/2020,Italian Serie C - IT,Triestina x Sambenedettese,40,0x1,1,1,4,0,1,2,29,27,52,48,7,9,10,10,3.0,3.15,2.86,3.05,2.92,3.0,1.2,1.21,5.8,6.0,1.98,2.0,2.0,2.02,4.5,4.7,1.27,1.28,12.0,15.5,1.07,1.09,22.0,28.0,180.0,,220.0,
13,11/01/2020,French Ligue 1 - FR,Amiens x Montpellier,10,0x0,0,0,0,1,0,0,4,5,52,48,5,6,10,20,3.75,3.8,2.66,2.68,2.78,2.8,1.77,1.79,2.26,2.3,3.4,3.5,1.4,1.41,8.0,8.4,1.13,1.15,23.0,25.0,1.04,1.05,80.0,,46.0,,1000.0,
14,11/01/2020,French Ligue 1 - FR,Nimes x Reims,10,0x0,1,0,1,0,0,2,5,6,0,0,5,6,30,10,3.0,3.05,2.98,3.0,2.96,2.98,1.69,1.7,2.42,2.44,3.2,3.3,1.44,1.45,7.2,7.6,1.15,1.16,19.0,21.0,1.05,1.06,55.0,75.0,48.0,70.0,1000.0,
