,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,10/01/2020,Portuguese Segunda Liga - PT,Varzim x Academico Viseu,45,0x1,1,1,3,4,2,0,26,23,63,37,6,11,23,37,6.4,6.8,1.78,1.8,3.35,3.55,1.32,1.34,3.9,4.2,2.56,2.6,1.62,1.65,6.4,6.8,1.17,1.18,20.0,26.0,1.04,1.06,65.0,130.0,75.0,95.0,13.0,
1,10/01/2020,English Premier League 2 - Div 1 - GB,Wolverhampton U23 x Blackburn U23,45,0x1,3,2,1,0,3,3,19,22,60,40,7,6,22,18,11.0,11.5,1.41,1.45,4.6,5.0,1.19,1.2,6.0,6.2,2.0,2.04,1.97,2.0,4.3,4.4,1.29,1.31,11.0,12.5,1.08,1.1,11.5,,14.5,17.5,230.0,
2,10/01/2020,Brazilian Sao Paulo Youth Cup - BR,Portuguesa Desportos U20 x CSA U20,90,2x2,5,5,8,8,7,4,68,62,52,48,69,63,21,40,16.5,38.0,50.0,200.0,1.06,1.07,,,,,,,,,,,,,17.5,36.0,1.04,1.05,7.6,,7.6,,7.6,
3,10/01/2020,French Ligue 2 - FR,Nancy x Valenciennes,50,1x0,1,0,1,3,2,3,36,26,45,55,1,5,9,21,1.33,1.35,18.5,19.0,4.9,5.1,1.38,1.4,3.5,3.6,2.8,2.88,1.53,1.56,7.8,8.2,1.13,1.15,26.0,36.0,1.03,1.04,26.0,36.0,480.0,730.0,26.0,
4,10/01/2020,French Ligue 2 - FR,Rodez x Chateauroux,50,0x1,1,3,3,2,5,0,45,31,46,54,3,5,9,11,11.5,12.5,1.46,1.48,4.2,4.4,1.3,1.31,4.2,4.3,2.48,2.54,1.64,1.67,6.4,7.0,1.17,1.19,19.5,25.0,1.04,1.05,200.0,270.0,32.0,38.0,1000.0,
5,10/01/2020,French National - FR,Dunkerque x US Quevilly,45,3x0,1,0,1,1,2,5,8,4,57,43,0,0,12,9,1.01,1.02,440.0,1000.0,80.0,130.0,,,,,,,,,1.22,1.23,5.2,5.6,2.0,2.06,1.95,1.99,1.17,,38.0,,70.0,
6,10/01/2020,Portuguese Primeira Liga - PT,Santa Clara x Rio Ave,45,0x0,2,1,2,4,0,2,12,24,34,66,1,9,17,23,3.65,3.7,3.0,3.1,2.5,2.52,2.46,2.5,1.67,1.68,6.0,6.4,1.19,1.2,19.5,21.0,1.05,1.06,100.0,,,1.01,240.0,310.0,140.0,200.0,1000.0,
7,10/01/2020,Portuguese Primeira Liga - PT,Benfica x CD Aves,45,0x1,7,3,11,2,5,1,36,9,65,35,12,0,83,27,1.67,1.68,6.4,6.6,4.0,4.1,1.07,1.08,13.5,14.0,1.38,1.39,3.55,3.6,2.3,2.34,1.75,1.76,4.7,5.0,1.25,1.27,6.4,6.6,120.0,360.0,140.0,750.0
8,10/01/2020,Dutch Eerste Divisie - NL,Cambuur Leeuwarden x FC Volendam,50,0x2,2,4,6,2,9,3,59,32,57,43,4,7,22,29,9.0,11.0,1.35,1.39,5.2,6.6,,,,,1.12,1.16,7.6,9.4,1.58,1.69,2.46,2.74,2.92,3.2,1.46,1.53,6.2,,6.4,8.2,12.0,
9,10/01/2020,Northern Irish Premiership - GB,Coleraine x Crusaders,20,0x1,0,1,2,1,3,0,9,8,54,46,5,2,31,29,4.3,4.8,1.82,1.92,3.9,4.4,1.08,1.11,10.5,13.5,1.39,1.44,3.15,3.6,2.22,2.42,1.71,1.82,4.2,4.9,1.26,1.32,2.72,,2.72,,42.0,
