,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,10,1x0,1,1,0,3,0,1,7,10,0,0,7,10,20,50,1.6,1.64,6.4,7.2,4.1,4.4,1.12,1.13,8.6,9.2,1.58,1.61,2.64,2.74,2.82,2.86,1.54,1.55,6.0,6.2,1.19,1.2,10.5,12.5,40.0,55.0,160.0,
1,11/01/2020,Italian Serie A - IT,Inter Milan x Atalanta,70,1x0,4,4,5,5,0,2,18,55,0,0,5,9,10,30,1.34,1.35,22.0,23.0,4.7,4.8,1.86,1.87,2.14,2.16,6.2,6.4,1.18,1.19,38.0,44.0,1.02,1.03,160.0,,,1.01,210.0,320.0,1000.0,,1000.0,
2,11/01/2020,Spanish Copa del Rey - ES,UD Tamaraceite x Granada,60,0x1,1,2,3,5,2,2,37,30,58,42,5,7,22,28,32.0,36.0,1.19,1.21,7.0,7.6,1.44,1.45,3.25,3.3,3.05,3.25,1.44,1.48,9.6,11.0,1.1,1.12,34.0,50.0,1.02,1.03,620.0,,22.0,29.0,620.0,
3,11/01/2020,Spanish Copa del Rey - ES,Marbella FC x Valladolid,60,1x0,4,2,2,6,0,2,31,54,43,57,6,11,19,21,1.86,1.91,6.6,7.0,3.1,3.25,1.47,1.5,3.0,3.15,3.4,3.55,1.39,1.42,11.0,12.0,1.09,1.1,38.0,55.0,1.02,1.03,230.0,,120.0,190.0,18.0,
4,11/01/2020,Spanish Copa del Rey - ES,Orihuela x Villarreal,60,0x0,2,4,3,9,1,1,11,35,31,69,3,6,26,44,15.0,17.5,1.49,1.5,3.75,3.8,2.1,2.18,1.86,1.91,5.1,5.4,1.23,1.24,13.5,15.5,1.07,1.08,50.0,90.0,1.01,1.02,14.5,,19.5,24.0,1000.0,
5,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,20,1x0,1,1,1,3,0,1,14,14,0,0,10,5,20,10,1.63,1.64,7.0,7.4,4.0,4.2,1.13,1.15,7.6,8.2,1.66,1.7,2.42,2.52,3.15,3.3,1.43,1.46,7.2,7.6,1.15,1.16,13.5,16.5,46.0,80.0,320.0,
6,11/01/2020,Italian Serie A - IT,Inter Milan x Atalanta,80,1x1,4,6,5,6,0,2,19,67,0,0,3,1,10,40,5.4,5.5,6.2,6.4,1.52,1.53,,,,,2.7,2.72,1.58,1.59,17.5,18.5,1.05,1.06,120.0,300.0,,1.01,480.0,1000.0,180.0,,1000.0,
7,11/01/2020,Spanish Copa del Rey - ES,UD Tamaraceite x Granada,70,0x1,2,2,3,5,3,2,49,34,59,41,12,4,22,8,48.0,55.0,1.17,1.19,7.4,7.6,1.78,1.8,2.26,2.3,5.1,5.7,1.23,1.24,25.0,34.0,1.04,1.05,110.0,,,1.01,800.0,,50.0,75.0,800.0,
8,11/01/2020,Spanish Copa del Rey - ES,Marbella FC x Valladolid,70,1x0,4,4,2,7,1,3,36,62,42,58,5,9,8,42,1.66,1.69,9.8,10.5,3.25,3.4,1.78,1.83,2.2,2.28,5.3,5.9,1.21,1.23,26.0,32.0,1.03,1.04,110.0,,,1.01,420.0,,270.0,570.0,21.0,
9,11/01/2020,Spanish Copa del Rey - ES,Orihuela x Villarreal,70,0x0,2,6,4,12,1,1,12,41,29,71,1,6,16,64,25.0,26.0,1.61,1.62,2.94,2.96,3.4,3.5,1.4,1.42,13.5,14.0,1.07,1.08,100.0,110.0,1.01,1.02,150.0,,,1.01,42.0,,42.0,,1000.0,
10,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,30,1x0,2,1,2,3,0,1,17,16,0,0,4,3,30,10,1.56,1.64,7.6,8.6,3.85,4.5,1.16,1.2,1.25,,1.8,2.28,2.14,190.0,3.55,3.7,1.35,1.4,8.6,,1.11,1.15,1.14,,65.0,,490.0,
11,11/01/2020,Italian Serie A - IT,Inter Milan x Atalanta,90,1x1,5,7,5,9,0,4,24,74,0,0,24,74,20,50,14.0,14.5,13.0,13.5,1.16,1.17,,,,,6.8,7.8,1.15,1.17,100.0,,,1.01,1000.0,,,1.01,100.0,,100.0,,1000.0,
12,11/01/2020,Spanish Copa del Rey - ES,UD Tamaraceite x Granada,80,0x1,2,3,4,5,3,2,54,41,60,40,6,8,22,18,80.0,100.0,1.17,1.18,7.0,7.6,2.42,2.58,1.64,1.71,11.5,13.5,1.08,1.09,55.0,110.0,1.01,1.02,230.0,,,1.01,970.0,,150.0,,1000.0,
13,11/01/2020,Spanish Copa del Rey - ES,Marbella FC x Valladolid,80,1x0,4,4,2,7,1,5,43,75,41,59,7,14,8,12,1.37,1.4,26.0,30.0,4.1,4.2,2.52,2.6,1.62,1.65,13.5,14.5,1.07,1.08,60.0,,,1.02,270.0,,,1.01,590.0,,470.0,,13.5,
14,11/01/2020,Italian Serie A - IT,Inter Milan x Atalanta,90,1x1,5,7,6,10,0,4,26,79,0,0,26,79,30,60,1.31,,1.4,,1.01,11.0,,,,,2.0,,1.02,1000.0,1.26,,,1.07,1.26,,,,100.0,,100.0,,100.0,
15,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,40,1x0,2,2,3,4,0,1,23,20,0,0,7,5,20,30,1.59,1.62,7.8,8.2,3.9,4.1,1.22,1.26,4.9,5.4,2.12,2.18,1.84,1.89,4.7,5.2,1.26,1.27,12.5,15.5,1.07,1.09,26.0,32.0,85.0,130.0,10.5,
