,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,10/01/2020,AFC U23 Championship - GB,North Korea U23 x Jordan U23,90,1x2,3,6,7,7,10,6,61,53,52,48,17,4,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10/01/2020,Indian Super League - IN,Hyderabad FC x Chennaiyin FC,50,0x2,2,5,5,1,3,2,56,38,50,50,8,5,30,10,42.0,50.0,1.1,1.52,13.0,14.5,,1.2,7.0,950.0,1.17,1.2,6.4,85.0,1.79,2.02,2.2,2.28,3.5,4.5,1.15,1.41,120.0,,1.15,,48.0,
2,10/01/2020,AFC U23 Championship - GB,North Korea U23 x Jordan U23,90,1x2,3,6,7,7,10,6,61,53,52,48,17,4,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10/01/2020,Portuguese Campeonato Nacional - PT,Berco SC x CS Maritimo B,10,0x0,0,2,0,0,0,0,7,10,57,43,8,11,11,29,2.42,2.46,3.3,3.4,3.45,3.6,1.37,1.4,3.55,3.75,2.12,2.18,1.85,1.9,4.0,4.1,1.32,1.33,8.6,9.2,1.12,1.14,19.0,25.0,34.0,42.0,1000.0,
4,10/01/2020,Friendly Matches - ,Waasland-Beveren x Sparta Rotterdam,10,1x0,2,1,0,1,0,0,5,5,56,44,6,6,31,29,1.85,1.9,4.2,4.5,4.2,4.3,1.05,1.07,17.5,18.0,1.28,1.31,4.2,4.5,1.86,1.87,2.14,2.16,3.2,3.35,1.42,1.46,8.0,9.4,13.5,17.5,120.0,230.0
5,10/01/2020,Friendly Matches - ,Basel x Fortuna Dusseldorf,10,0x1,1,1,0,0,1,0,4,5,63,37,4,5,23,17,3.95,5.7,1.69,1.88,4.3,4.6,1.02,1.04,26.0,46.0,1.15,1.27,4.7,7.8,1.6,1.81,2.24,2.68,2.54,3.2,1.46,1.65,1.03,,1.03,,1.03,
6,10/01/2020,English Premier League 2 - Div 2 - GB,Norwich U23 x Aston Villa U23,40,1x0,2,0,3,6,0,5,21,18,57,43,4,6,21,39,1.7,1.73,5.7,5.8,4.0,4.2,1.13,1.14,7.8,8.4,1.64,1.67,2.5,2.58,3.0,3.2,1.48,1.49,7.2,8.0,1.14,1.16,18.0,21.0,36.0,50.0,140.0,
7,10/01/2020,Friendly Matches - ,Bayer Leverkusen x St Gallen,10,0x0,1,3,0,0,0,0,4,8,60,40,5,9,22,38,2.5,2.54,2.8,2.86,4.0,4.2,1.2,1.21,5.8,6.0,1.6,1.61,2.62,2.66,2.54,2.6,1.62,1.65,4.6,4.8,1.26,1.28,11.5,13.5,13.0,17.5,30.0,
8,10/01/2020,English U23 Pro Development League - GB,Birmingham U23 x Wigan U23,80,0x1,4,1,5,0,5,0,46,19,51,49,6,3,20,20,26.0,42.0,1.36,1.37,4.0,4.3,2.52,2.58,1.64,1.65,15.0,18.0,1.06,1.07,100.0,1000.0,,1.01,270.0,,,1.01,80.0,,80.0,,19.0,
9,10/01/2020,Mexican U20 - MX,Monarcas Morelia U20 x Toluca U20,10,0x0,0,0,0,0,0,1,1,1,50,50,1,1,10,10,2.28,2.38,3.6,3.7,3.35,3.6,1.4,1.44,3.3,3.5,2.2,2.28,1.78,1.84,4.2,4.6,1.28,1.32,9.4,10.5,1.1,1.12,17.5,24.0,42.0,60.0,1000.0,
10,10/01/2020,English U23 Pro Development League - GB,Barnsley U23 x Nottm Forest U23,60,0x2,0,2,4,3,2,3,36,26,47,53,7,2,9,21,70.0,85.0,1.08,1.09,15.5,17.5,,,,,1.33,1.37,3.75,3.95,2.62,2.76,1.57,1.61,7.2,8.2,1.14,1.17,7.8,,6.6,14.0,150.0,
11,10/01/2020,Friendly Matches - ,Cercle Brugge x Augsburg,60,1x2,2,4,5,4,1,5,22,29,45,55,7,5,29,21,24.0,26.0,1.24,1.25,6.4,6.6,,,,,,,,,1.4,1.43,3.3,3.5,2.92,3.25,1.47,1.52,110.0,150.0,5.6,6.4,80.0,
12,10/01/2020,English Premier League 2 - Div 2 - GB,Norwich U23 x Aston Villa U23,45,1x1,2,2,3,6,0,5,23,20,56,44,5,6,11,39,3.55,3.7,2.54,2.6,2.92,3.05,,,,,1.19,1.2,6.0,6.2,1.9,1.93,2.08,2.1,3.9,4.1,1.32,1.35,12.5,,4.8,,75.0,
13,10/01/2020,Indian Super League - IN,Hyderabad FC x Chennaiyin FC,60,0x2,3,5,6,3,3,2,66,43,51,49,11,9,30,30,42.0,50.0,1.1,,13.0,18.0,,1.2,7.0,950.0,1.17,1.2,6.4,85.0,1.79,,2.2,2.28,3.5,,1.15,1.41,120.0,,1.15,,48.0,
14,10/01/2020,English Premier League 2 - Div 2 - GB,Norwich U23 x Aston Villa U23,HT,1x1,2,2,4,6,0,5,24,20,56,44,6,6,21,39,3.65,3.7,2.52,2.56,2.94,2.98,,,,,1.2,1.21,5.8,6.0,1.91,1.92,2.08,2.1,4.0,4.3,1.3,1.33,12.5,,12.5,,80.0,
15,10/01/2020,Portuguese Campeonato Nacional - PT,Berco SC x CS Maritimo B,20,0x0,0,3,0,1,1,0,16,20,52,48,9,10,11,30,2.54,2.62,3.05,3.2,3.35,3.55,1.49,1.51,2.98,3.05,2.4,2.56,1.64,1.71,5.3,5.5,1.22,1.23,11.0,13.0,1.08,1.1,25.0,36.0,44.0,55.0,1000.0,
16,10/01/2020,Friendly Matches - ,Waasland-Beveren x Sparta Rotterdam,20,1x1,2,4,0,3,0,2,6,11,45,55,1,6,9,61,3.95,4.2,2.02,2.1,3.6,3.85,,,,,1.07,1.09,12.0,14.0,1.39,1.42,3.35,3.55,2.26,2.32,1.76,1.79,14.0,18.5,5.5,6.4,85.0,140.0
17,10/01/2020,Friendly Matches - ,Basel x Fortuna Dusseldorf,20,0x1,1,2,0,0,1,1,8,9,56,44,4,4,11,19,5.9,6.4,1.59,1.62,4.5,4.8,1.08,1.09,12.0,13.5,1.42,1.45,3.2,3.35,2.28,2.36,1.74,1.78,4.4,4.7,1.29,1.3,25.0,38.0,7.6,8.6,180.0,
18,10/01/2020,Friendly Matches - ,Bayer Leverkusen x St Gallen,20,0x1,2,4,2,0,2,1,15,12,64,36,15,12,43,17,4.7,4.9,1.79,1.83,4.2,4.3,1.03,1.04,26.0,28.0,1.21,1.22,5.5,5.9,1.66,1.7,2.44,2.52,2.7,2.78,1.56,1.59,12.0,18.0,5.2,7.0,85.0,150.0
19,10/01/2020,English U23 Pro Development League - GB,Birmingham U23 x Wigan U23,90,0x2,4,2,5,0,5,2,50,26,52,48,50,26,10,20,1000.0,,,1.01,1000.0,,,,,,8.0,13.5,1.1,1.13,100.0,1000.0,,1.01,1000.0,,,1.01,80.0,,80.0,,12.0,
20,10/01/2020,Mexican U20 - MX,Monarcas Morelia U20 x Toluca U20,20,0x0,0,1,0,0,0,2,4,4,56,44,3,3,11,19,2.48,2.5,3.45,3.6,3.15,3.3,1.53,1.54,2.86,2.9,2.62,2.7,1.59,1.62,5.4,5.9,1.2,1.23,13.5,15.5,1.07,1.08,26.0,,60.0,,1000.0,
21,10/01/2020,English U23 Pro Development League - GB,Barnsley U23 x Nottm Forest U23,70,0x3,0,3,4,3,2,3,41,31,50,50,6,6,10,20,1.06,,,1.01,120.0,270.0,,,,,,,,,1.62,1.67,2.48,2.66,4.3,4.8,1.27,1.3,10.0,,2.34,2.74,10.0,
22,10/01/2020,English U23 Pro Development League - GB,Birmingham U23 x Wigan U23,FT,0x2,4,2,6,0,5,2,53,26,53,47,53,26,20,19,1.02,,,5.0,1.01,,,,,,1.4,,1.01,,1.26,,,,1.14,,,,,,,,,
23,10/01/2020,Friendly Matches - ,Cercle Brugge x Augsburg,70,2x2,3,4,6,4,1,5,25,32,48,52,4,4,30,10,5.5,6.0,2.82,2.86,2.06,2.12,,,,,,,,,,,,,1.67,1.7,2.42,2.48,13.5,,6.8,,85.0,
24,10/01/2020,Indian Super League - IN,Hyderabad FC x Chennaiyin FC,70,0x3,3,7,6,3,3,3,72,55,51,49,6,12,10,30,42.0,50.0,1.1,,13.0,990.0,,1.2,7.0,950.0,1.17,1.2,6.4,85.0,1.79,,2.2,2.28,3.5,,1.12,1.41,120.0,,1.15,,48.0,
25,10/01/2020,Portuguese Campeonato Nacional - PT,Berco SC x CS Maritimo B,30,0x0,0,3,1,1,3,0,22,27,54,46,6,7,21,19,2.64,2.7,3.05,3.25,3.15,3.4,1.59,1.65,2.52,2.7,2.88,3.1,1.47,1.53,6.8,7.4,1.15,1.17,17.5,24.0,1.05,1.07,38.0,55.0,55.0,70.0,1000.0,
26,10/01/2020,Friendly Matches - ,Waasland-Beveren x Sparta Rotterdam,30,1x1,2,5,1,4,0,2,11,17,48,52,6,7,19,30,4.3,4.4,2.08,2.1,3.45,3.5,,,,,1.11,1.14,8.6,9.8,1.58,1.6,2.66,2.74,2.78,2.98,1.51,1.57,21.0,,7.0,8.8,180.0,320.0
27,10/01/2020,Friendly Matches - ,Basel x Fortuna Dusseldorf,30,1x1,2,3,0,0,1,1,12,13,57,43,13,14,21,19,2.86,2.9,2.88,2.9,3.25,3.3,,,,,1.14,1.15,7.6,7.8,1.67,1.72,2.4,2.5,3.1,3.3,1.43,1.47,13.0,16.0,13.0,15.0,180.0,320.0
28,10/01/2020,Friendly Matches - ,Bayer Leverkusen x St Gallen,30,1x1,3,4,2,0,2,2,19,19,60,40,4,7,22,8,2.04,2.18,3.15,3.9,3.5,4.7,,,,,1.06,1.09,6.0,36.0,1.13,1.27,4.7,8.8,1.75,1.85,2.18,2.32,1.14,,1.14,,1.14,
29,10/01/2020,Mexican U20 - MX,Monarcas Morelia U20 x Toluca U20,30,0x0,0,2,0,2,0,2,8,10,51,49,5,7,10,40,2.64,2.7,3.4,3.55,3.0,3.1,1.7,1.75,2.32,2.44,3.2,3.4,1.42,1.46,7.0,8.2,1.14,1.17,19.5,26.0,1.04,1.06,42.0,,75.0,,1000.0,
30,10/01/2020,English U23 Pro Development League - GB,Barnsley U23 x Nottm Forest U23,80,0x3,1,3,5,4,2,4,46,37,51,49,5,6,30,20,1000.0,,,1.01,140.0,800.0,,,,,,,,,2.32,2.36,1.74,1.76,11.0,13.5,1.08,1.1,12.0,,3.55,4.7,12.0,
31,10/01/2020,Friendly Matches - ,Cercle Brugge x Augsburg,80,3x2,4,4,6,4,1,6,28,36,48,52,3,5,20,10,1.35,1.37,23.0,32.0,4.3,4.5,,,,,,,,,,,,,,,,,5.4,6.4,18.5,34.0,95.0,200.0
