,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
10,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,HT,3x0,5,1,2,4,0,1,22,20,58,42,9,5,21,8,1.01,1.02,65.0,,50.0,970.0,,,,,,,,,1.18,1.23,5.3,6.6,1.72,2.02,1.99,2.4,1.27,3.35,2.06,,2.06,
11,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,20,0x1,0,1,0,1,0,0,8,7,60,40,4,6,12,8,22.0,27.0,1.19,1.2,7.8,8.8,1.12,1.14,8.6,9.0,1.57,1.59,2.72,2.76,2.72,2.88,1.53,1.58,6.2,6.6,1.18,1.19,15.0,,5.3,5.6,1000.0,
12,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,20,0x0,1,0,2,0,3,0,28,0,72,28,14,0,24,6,1.09,1.11,50.0,65.0,12.5,16.0,1.14,1.15,7.6,8.2,1.44,1.46,3.2,3.3,2.06,2.1,1.9,1.93,3.55,3.9,1.35,1.39,2.04,2.46,1000.0,,1000.0,
13,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,30,0x1,0,2,0,1,0,2,11,12,52,48,3,6,10,20,19.5,20.0,1.22,1.25,7.0,7.6,1.18,1.19,6.2,6.4,1.79,1.81,2.22,2.26,3.5,3.65,1.38,1.4,8.4,9.4,1.12,1.14,16.5,,7.2,8.6,1000.0,
14,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,30,0x0,2,0,5,0,3,0,38,0,64,36,11,1,53,7,1.1,1.12,55.0,60.0,11.5,13.5,1.18,1.2,6.0,6.6,1.58,1.61,2.64,2.74,2.4,2.56,1.64,1.72,4.5,4.9,1.26,1.29,2.68,3.05,1000.0,,1000.0,
15,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,50,3x0,5,1,2,4,0,1,22,21,58,42,1,2,12,8,,1.01,240.0,,120.0,170.0,,,,,,,,,1.25,1.26,4.7,5.0,2.08,2.1,1.9,1.93,1.51,1.71,12.5,,1000.0,
16,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,40,0x1,1,2,1,3,1,4,14,16,47,53,3,4,30,31,19.5,20.0,1.24,1.25,6.4,6.8,1.21,1.23,5.4,5.7,1.98,2.0,2.0,2.02,4.1,4.4,1.3,1.33,11.0,11.5,1.09,1.1,11.5,,9.8,11.5,1000.0,
17,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,40,0x0,3,0,6,0,4,0,47,4,64,36,9,4,33,7,1.15,1.17,36.0,48.0,8.0,9.8,1.31,1.33,4.0,4.3,1.98,2.0,2.0,2.02,3.7,3.8,1.36,1.37,7.8,8.8,1.13,1.15,3.65,5.0,1000.0,,1000.0,
18,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,45,0x1,2,2,1,3,4,4,15,16,49,51,2,3,30,30,19.5,20.0,1.23,1.24,6.8,7.4,1.27,1.29,4.5,4.7,2.2,2.3,1.76,1.83,5.2,5.6,1.22,1.24,16.0,18.0,1.05,1.07,120.0,,12.5,16.0,1000.0,
19,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,HT,0x1,2,2,1,3,4,4,15,16,50,50,2,3,30,30,21.0,25.0,1.22,1.23,6.6,7.2,1.28,1.31,4.3,4.6,2.3,2.34,1.74,1.76,5.7,6.0,1.2,1.21,17.5,21.0,1.05,1.06,150.0,,13.5,17.0,1000.0,
20,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,60,3x1,5,2,3,4,0,1,30,25,55,45,9,5,21,19,1.02,1.03,34.0,,34.0,1000.0,,,,,,,,,1.03,6.0,3.5,,1.34,1.41,3.45,3.95,1.01,2.3,1.83,,1.83,
21,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,45,0x0,4,0,6,0,4,0,51,4,62,38,9,4,33,8,1.21,1.22,30.0,34.0,7.0,7.2,1.37,1.4,3.5,3.75,2.16,2.18,1.85,1.87,4.1,4.3,1.3,1.33,9.6,10.5,1.1,1.12,4.3,6.6,1000.0,,1000.0,
22,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,HT,0x0,5,0,8,0,5,0,58,4,61,39,15,3,62,8,1.19,1.22,32.0,40.0,6.6,7.8,1.38,1.39,3.5,3.75,2.2,2.22,1.81,1.82,4.3,4.4,1.3,1.31,9.8,11.0,1.1,1.12,2.32,7.0,1000.0,,1000.0,
23,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,70,4x1,6,3,3,4,1,1,33,28,58,42,3,3,21,18,,1.01,9.0,,100.0,,,,,,,,,,,,,,1.03,2.4,1.25,,,2.22,7.8,,3.95,
24,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,80,5x1,7,3,3,5,1,1,35,30,58,42,3,3,22,18,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,,,,,,1.01,1000.0,,1000.0,
25,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,50,0x1,2,2,1,3,4,4,15,17,49,51,1,2,10,10,21.0,23.0,1.26,1.27,6.2,6.4,1.34,1.35,3.9,3.95,2.58,2.7,1.58,1.62,6.8,7.8,1.15,1.16,23.0,36.0,1.03,1.04,130.0,,18.5,23.0,1000.0,
26,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,50,0x0,6,0,9,0,5,0,64,5,62,38,6,2,22,8,1.19,1.22,30.0,36.0,6.8,7.4,1.53,1.56,2.8,2.9,2.54,2.6,1.62,1.65,5.7,6.6,1.18,1.21,14.0,17.5,1.07,1.08,5.4,9.2,1000.0,,1000.0,
27,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,90,5x2,9,4,3,5,2,3,41,33,58,42,41,33,32,18,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,,,,,,1.01,100.0,,100.0,
28,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,60,0x1,2,3,1,3,4,4,17,18,48,52,3,2,10,20,26.0,34.0,1.22,1.24,6.2,7.0,1.5,1.52,2.94,3.0,3.55,3.75,1.36,1.4,11.5,13.5,1.08,1.1,50.0,80.0,1.01,1.02,19.0,,30.0,38.0,16.0,
29,31/12/2019,Israeli Liga Bet - IL,Beitar Nahariya x Maccabi Sektzia Maalot,FT,5x2,9,4,4,5,2,3,45,37,57,43,45,37,31,19,,1.01,9.0,,1.1,,,,,,,,,,,,,,,,,,,1.01,100.0,,100.0,
30,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,60,1x0,7,0,12,0,8,0,80,6,62,38,16,1,52,8,1.04,1.05,110.0,300.0,22.0,34.0,1.29,1.33,4.0,4.5,1.94,2.36,1.74,2.06,4.7,6.2,1.19,1.28,10.0,26.0,1.04,1.09,4.1,1000.0,1000.0,,1000.0,
31,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,70,0x1,2,3,1,3,4,5,17,26,47,53,0,8,9,11,40.0,110.0,1.17,1.18,7.2,7.4,1.9,1.93,2.08,2.1,5.7,6.0,1.2,1.21,26.0,36.0,1.03,1.04,120.0,,,1.01,12.5,,75.0,470.0,1000.0,
32,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,70,2x0,8,0,12,0,8,0,91,7,61,39,12,2,22,8,,1.01,1000.0,,310.0,,,,,,1.39,1.4,3.5,3.55,2.86,3.1,1.48,1.54,8.6,9.4,1.12,1.13,2.76,4.9,1000.0,,1000.0,
33,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,80,1x1,3,3,1,3,4,5,21,26,46,54,5,2,19,11,9.0,9.6,3.6,3.65,1.61,1.62,,,,,2.5,2.52,1.65,1.67,12.5,15.5,1.07,1.09,65.0,,,1.01,11.0,,10.5,320.0,11.0,
34,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,80,4x0,10,0,13,0,8,0,100,8,61,39,10,2,42,8,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,1.86,1.87,2.14,2.18,,1.01,1000.0,,1000.0,
35,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,90,1x1,4,3,1,3,6,5,25,31,45,55,25,31,19,11,13.0,14.5,8.8,11.0,1.19,1.2,,,,,5.3,6.0,1.2,1.23,100.0,,,1.01,1000.0,,,1.01,6.8,,80.0,,12.0,
36,31/12/2019,Bangladesh Matches - BD,Muktijoddha SKC x Bashundhara Kings,FT,1x1,4,3,1,3,6,6,25,32,45,55,25,32,19,11,13.0,,12.0,,1.03,1.04,,,,,2.8,,1.01,1.04,1.25,,,,1.3,,,,,,,,1.02,
37,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,90,5x0,12,0,15,0,9,0,115,9,61,39,99,9,52,8,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,,,,,,1.01,1000.0,,1000.0,
38,31/12/2019,Israeli Liga Bet - IL,MS Tzeirey Taibe x Hapoel Kfar Bara,FT,5x0,12,0,15,0,9,0,115,9,61,39,99,9,52,8,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,,,,,,1.01,1000.0,,1000.0,
