,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Jaguariuna FC U20 x Nautico Capibaribe U20,50,0x0,3,1,4,1,3,2,33,35,50,50,2,5,20,10,3.95,4.2,2.54,2.64,2.7,2.78,2.32,2.46,1.69,1.75,5.6,5.8,1.21,1.22,18.5,21.0,1.05,1.06,55.0,110.0,1.01,1.02,250.0,360.0,90.0,130.0,1000.0,
1,06/01/2020,Israeli National League - IL,Bnei Sakhnin x Maccabi Petach Tikva,10,0x0,0,0,0,1,0,0,5,3,39,61,6,4,8,22,4.1,4.4,2.18,2.24,3.1,3.35,1.7,1.75,2.34,2.44,3.25,3.3,1.43,1.44,7.6,8.2,1.14,1.15,20.0,23.0,1.04,1.06,130.0,,29.0,,1000.0,
2,06/01/2020,Israeli Premier League - IL,Bnei Yehuda Tel Aviv x Sektzia Nes Tziona,10,0x0,0,0,0,0,2,0,2,3,67,33,2,3,14,7,2.06,2.08,5.3,5.4,2.98,3.1,1.8,1.87,2.16,2.24,3.65,3.8,1.36,1.38,9.0,10.0,1.11,1.13,25.0,32.0,1.03,1.05,29.0,40.0,220.0,300.0,1000.0,
3,06/01/2020,Israeli National League - IL,Maccabi Ahi Nazareth x Hapoel Afula,10,0x0,0,0,1,0,3,0,15,6,61,39,15,6,23,8,3.05,3.1,2.86,2.94,2.96,3.05,1.66,1.69,2.46,2.52,3.1,3.25,1.45,1.47,6.8,7.6,1.15,1.17,19.0,23.0,1.04,1.06,55.0,70.0,42.0,,1000.0,
4,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Manthiqueira U20 x Resende RJ U20,50,1x0,1,1,1,1,3,3,36,46,41,59,5,6,8,12,2.44,2.6,3.3,3.55,3.2,3.35,1.17,1.19,6.4,6.6,1.86,1.91,2.1,2.16,3.8,4.0,1.33,1.36,9.2,10.5,1.1,1.13,75.0,110.0,21.0,32.0,1000.0,
5,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Paulista U20 x SE Gama U20,10,0x0,0,0,2,1,1,1,7,9,45,55,7,9,29,21,1.69,1.73,5.7,6.0,4.0,4.3,1.36,1.38,3.65,3.8,2.08,2.14,1.88,1.93,3.85,4.1,1.33,1.35,8.2,9.4,1.12,1.14,10.5,12.0,100.0,110.0,1000.0,
6,06/01/2020,Italian Serie A - IT,Lecce x Udinese,10,0x0,0,0,1,0,0,0,4,3,48,52,5,4,19,10,3.35,3.4,2.38,2.4,3.5,3.55,1.34,1.35,3.85,3.9,2.06,2.08,1.94,1.95,3.75,3.85,1.35,1.36,8.8,9.2,1.12,1.13,36.0,42.0,19.0,21.0,470.0,950.0
7,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,AA Flamengo Guarulhos U20 x America RJ U20,50,2x0,3,0,2,3,5,1,34,20,51,49,1,3,10,20,1.04,1.05,150.0,300.0,27.0,32.0,,,,,1.26,1.29,4.5,4.8,1.24,1.4,3.55,27.0,5.3,5.7,1.21,1.24,3.7,4.2,1000.0,,1000.0,
8,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Taboao da Serra U20 x Vila Nova U20,60,4x0,4,0,7,8,3,5,39,50,53,47,8,7,41,19,,1.01,1000.0,,100.0,,,,,,,,,,,,,,1.44,1.46,3.15,3.25,,890.0,7.8,,28.0,
9,06/01/2020,Brazilian Sao Paulo Youth Cup - BR,Comercial SP U20 x Cuiaba EC U20,60,1x2,4,7,5,4,5,6,52,50,50,50,12,3,30,20,12.5,15.5,1.39,1.42,4.5,4.6,,,,,,,,,1.34,1.35,3.85,3.9,2.7,2.8,1.56,1.59,42.0,60.0,6.0,7.8,250.0,
