,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,45,1x0,2,2,3,4,0,2,27,27,0,0,6,10,20,20,1.53,1.54,9.8,10.5,3.9,4.1,1.31,1.32,4.1,4.3,2.56,2.64,1.6,1.64,6.8,7.6,1.15,1.18,22,26,1.04,1.05,42,55,160,220.0,1000,
1,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,HT,1x0,2,2,3,4,0,2,27,27,0,0,6,10,20,20,1.53,1.54,9.8,10.5,3.9,4.1,1.31,1.32,4.1,4.3,2.56,2.64,1.6,1.64,6.8,7.6,1.15,1.18,22,26,1.04,1.05,42,55,160,220.0,1000,
2,11/01/2020,Chilean Primera B - CL,Nublense x Puerto Montt,50,1x0,3,2,3,4,3,2,35,30,0,0,8,2,20,10,1.49,1.55,9.6,11.0,3.9,4.2,1.35,1.39,3.55,3.8,2.9,2.94,1.52,1.53,8.6,9.4,1.11,1.14,34,42,1.02,1.03,55,70,200,,1000,
