,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Friendly Matches - ,Sportfreunde Baumberg x Bonner SC,40,0x1,3,1,3,5,1,0,15,15,48,52,5,5,30,20,12.0,13.0,1.32,1.34,5.9,6.4,1.08,1.1,11.5,14.0,1.39,1.45,3.2,3.6,2.24,2.38,1.72,1.81,4.1,4.5,1.28,1.33,46.0,,4.0,16.5,60.0,
1,11/01/2020,Greek Football League - GR,Niki Volou x OF Ierapetras,80,0x0,1,1,6,2,5,3,61,29,50,50,10,4,10,20,4.2,4.7,13.5,15.5,1.4,1.44,17.5,25.0,1.05,1.06,100.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,11.5,,11.5,,1000.0,
2,11/01/2020,Friendly Matches - ,Soroksar x Kazincbarcikai BSC,90,0x1,4,3,8,0,7,1,29,10,54,46,4,2,21,9,1.02,,1.01,,1.01,,,5.0,1.25,,,5.0,1.25,,7.6,11.0,1.1,1.15,,110.0,1.02,,,,,,1.02,
3,11/01/2020,Estonian Matches - EE,JK Trans Narva x JK Nomme Kalju,40,0x2,2,3,1,3,2,2,12,24,50,50,7,5,20,30,34.0,,1.04,1.05,34.0,120.0,,,,,1.1,1.13,9.2,10.5,1.49,1.54,2.86,3.05,2.54,2.6,1.63,1.65,7.8,,1.62,,21.0,
4,11/01/2020,Friendly Matches - ,Soroksar x Kazincbarcikai BSC,90,0x1,4,3,8,0,7,1,29,10,54,46,4,2,21,9,1.02,,1.01,,1.01,,,55.0,1.03,,,,,,,,,,,,,,,,,,,
5,11/01/2020,English Championship - GB,Brentford x QPR,45,3x0,3,0,4,0,5,0,27,21,57,43,8,6,31,9,1.01,1.02,480.0,500.0,110.0,120.0,,,,,,,,,1.21,1.22,5.7,5.8,1.91,1.95,2.06,2.1,1.45,1.51,100.0,,22.0,
6,11/01/2020,Israeli Premier League - IL,Hapoel Haifa x MS Ashdod,40,0x0,1,1,3,2,2,2,17,15,53,47,1,5,41,19,2.84,2.86,3.55,3.6,2.7,2.72,1.94,2.0,2.0,2.06,4.3,4.5,1.28,1.3,10.5,11.5,1.1,1.11,32.0,55.0,1.02,1.04,32.0,,60.0,,470.0,
7,11/01/2020,CAF Champions League - ,Mamelodi Sundowns x USM Alger,40,1x0,4,0,3,1,3,2,20,16,56,44,9,5,31,9,1.21,1.23,25.0,38.0,6.8,7.2,1.24,1.26,4.8,5.1,2.14,2.18,1.85,1.88,5.0,5.4,1.23,1.25,12.5,14.5,1.07,1.09,9.6,12.0,90.0,,7.0,
8,11/01/2020,CAF Champions League - ,TP Mazembe x Primeiro de Agosto,40,0x1,1,2,2,4,1,3,32,26,57,43,7,5,22,19,3.15,3.35,2.8,2.98,2.88,3.05,1.21,1.24,5.3,5.8,1.99,2.08,1.93,2.02,4.5,4.8,1.26,1.29,11.5,13.5,1.08,1.1,23.0,,6.8,,6.8,
9,11/01/2020,CAF Champions League - ,FC Platinum x Al Ahly Cairo,40,1x0,2,1,2,2,0,2,17,31,43,57,4,10,19,21,2.36,2.38,3.85,4.1,2.96,3.1,1.24,1.27,4.7,5.2,2.14,2.28,1.79,1.87,4.9,5.3,1.23,1.26,13.0,15.5,1.07,1.09,110.0,160.0,32.0,46.0,14.0,
