,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Friendly Matches - ,Soroksar x Kazincbarcikai BSC,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,11,10,1.02,,1.01,,1.01,,,5.0,1.25,,,5.0,1.25,,7.6,11.0,1.1,1.15,,110.0,1.02,,,,,,1.02,
1,11/01/2020,Portuguese Segunda Liga - PT,Feirense x FC Porto B,45,1x0,4,0,7,4,3,4,33,45,40,60,8,11,68,32,1.42,1.43,11.0,11.5,4.7,4.9,1.2,1.21,5.7,6.0,1.97,2.0,2.0,2.04,4.1,4.3,1.3,1.32,11.5,12.5,1.08,1.1,15.0,17.0,130.0,190.0,260.0,
2,11/01/2020,Algerian U21 - DZ,MC Alger U21 x ES Setif U21,90,2x1,7,3,1,7,4,6,67,102,43,57,3,1,19,21,1.07,1.08,220.0,,13.5,19.5,,,,,,,,,6.4,15.5,1.08,1.15,100.0,,,1.01,7.0,,7.8,,12.0,
3,11/01/2020,Spanish Copa del Rey - ES,Gimnastic x Real Zaragoza,45,0x2,2,2,6,2,2,0,20,17,43,57,5,7,19,31,50.0,60.0,1.09,1.1,14.0,14.5,,,,,1.26,1.27,4.8,4.9,2.18,2.2,1.84,1.85,5.1,5.4,1.23,1.24,200.0,270.0,5.1,5.7,200.0,
4,11/01/2020,Spanish Copa del Rey - ES,UCAM Murcia CF x Mirandes,45,1x0,4,2,4,5,4,0,19,27,49,51,6,7,20,30,1.4,1.43,12.0,13.0,4.6,4.8,1.26,1.28,4.6,4.8,2.2,2.22,1.81,1.83,5.0,5.2,1.24,1.25,15.0,16.5,1.06,1.07,20.0,23.0,180.0,240.0,330.0,
5,11/01/2020,Spanish Copa del Rey - ES,Haro Deportivo x Osasuna,45,0x0,0,2,1,7,2,1,25,43,37,63,4,12,7,43,11.5,12.5,1.62,1.63,3.25,3.3,2.12,2.18,1.85,1.88,4.9,5.0,1.25,1.26,15.0,16.5,1.06,1.07,48.0,75.0,1.01,1.03,17.0,,25.0,,1000.0,
6,11/01/2020,Portuguese Segunda Liga - PT,Feirense x FC Porto B,45,1x0,4,0,7,4,3,4,33,45,40,60,8,11,68,32,1.42,1.43,11.0,11.5,4.7,4.9,1.2,1.21,5.7,6.0,1.97,1.99,2.02,2.04,4.1,4.3,1.3,1.33,11.5,12.5,1.08,1.1,15.0,17.0,130.0,190.0,280.0,
7,11/01/2020,AFC U23 Championship - ,Bahrain U23 x Iraq U23,80,1x1,5,5,7,7,3,5,48,72,42,58,7,13,9,42,11.0,12.5,2.56,2.72,1.81,1.88,,,,,1.96,2.0,2.0,2.04,8.0,9.4,1.13,1.14,50.0,110.0,1.01,1.02,160.0,,42.0,,370.0,
8,11/01/2020,Spanish Copa del Rey - ES,Zamora CF x Mallorca,HT,0x1,0,1,4,4,1,3,14,26,38,62,1,6,17,22,34.0,36.0,1.19,1.2,7.4,7.6,1.29,1.3,4.3,4.5,2.34,2.36,1.74,1.75,5.7,6.0,1.2,1.21,17.5,18.5,1.05,1.06,24.0,,12.0,13.5,24.0,
