,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,06/01/2020,Italian Serie D - IT,Chieti x Vastese,45,0x0,0,2,1,2,1,3,36,32,54,46,12,8,11,19,3.55,3.65,2.9,2.96,2.64,2.66,2.34,2.46,1.68,1.75,5.8,6.2,1.19,1.21,21.0,23.0,1.04,1.05,60.0,,1.01,1.02,190.0,,120.0,,1000.0,
1,06/01/2020,Italian Serie D - IT,Chieti x Vastese,HT,0x0,0,2,1,2,1,3,36,32,54,46,12,8,11,19,3.55,3.65,2.9,2.96,2.64,2.66,2.34,2.46,1.68,1.75,5.8,6.2,1.19,1.21,21.0,23.0,1.04,1.05,60.0,,1.01,1.02,190.0,,120.0,,1000.0,
2,06/01/2020,Italian Serie A - IT,Juventus x Cagliari,30,0x0,1,0,7,0,1,0,23,4,65,35,10,1,33,7,1.27,1.28,18.0,18.5,6.2,6.4,1.34,1.35,3.85,3.95,2.14,2.16,1.86,1.87,3.9,4.1,1.33,1.34,8.8,9.2,1.12,1.13,5.7,6.6,750.0,,1000.0,
3,06/01/2020,Italian Serie A - IT,Atalanta x Parma,30,1x0,4,1,6,3,2,1,17,4,55,45,1,1,61,29,1.13,1.14,36.0,40.0,10.5,11.0,1.08,1.1,11.5,12.5,1.4,1.42,3.4,3.5,2.22,2.26,1.8,1.81,4.3,4.5,1.29,1.3,3.65,4.0,340.0,,1000.0,
4,06/01/2020,English U23 Pro Development League - GB,Crystal Palace U23 x QPR U23,70,3x3,5,7,5,6,5,3,33,47,40,60,3,6,38,32,5.0,5.4,2.7,2.8,2.26,2.28,,,,,,,,,,,,,,,,,1.02,1000.0,1.75,1000.0,3.1,1000.0
5,06/01/2020,Italian Serie A - IT,AC Milan x Sampdoria,30,0x0,1,0,2,1,5,2,25,5,68,32,7,2,34,6,1.74,1.75,7.2,7.6,3.4,3.5,1.78,1.8,2.24,2.28,3.4,3.45,1.41,1.42,8.2,8.8,1.13,1.14,26.0,28.0,1.03,1.04,22.0,26.0,470.0,610.0,1000.0,
6,06/01/2020,English U23 Pro Development League - GB,Cardiff U23 x Coventry U23,70,0x0,0,2,5,2,4,2,42,30,45,55,4,7,19,11,3.95,4.4,4.0,4.3,1.95,1.98,5.3,5.8,1.21,1.23,21.0,26.0,1.04,1.05,110.0,1000.0,,1.01,430.0,1000.0,,1.01,340.0,,300.0,,1000.0,
7,06/01/2020,Indian Super League - IN,Odisha FC x Chennaiyin FC,30,0x0,0,0,3,1,2,3,31,17,46,54,6,9,29,21,2.54,2.56,3.5,3.65,3.0,3.15,1.58,1.64,2.58,2.74,2.84,2.94,1.51,1.55,6.2,6.8,1.17,1.19,16.5,18.5,1.05,1.07,34.0,48.0,60.0,85.0,1000.0,
8,06/01/2020,English U23 Pro Development League - GB,Wigan U23 x Barnsley U23,80,3x1,6,2,5,3,6,3,31,33,45,55,5,5,29,11,1.02,1.03,80.0,790.0,48.0,60.0,,,,,,,,,,,,,2.54,2.74,1.58,1.65,3.45,7.4,140.0,,150.0,
9,06/01/2020,English U23 Pro Development League - GB,Bristol City U23 x Watford U23,90,1x6,3,10,9,5,1,8,32,55,39,61,2,9,8,52,1000.0,,,1.01,1000.0,,,,,,,,,,,,,,,,,,100.0,,,1.01,100.0,
10,06/01/2020,English U23 Pro Development League - GB,Bristol City U23 x Watford U23,90,1x6,3,10,9,5,1,8,32,55,39,61,2,9,8,52,1000.0,,,1.01,1000.0,,,,,,,,,,,,,,,,,,100.0,,,1.01,100.0,
11,06/01/2020,Italian Serie D - IT,Chieti x Vastese,50,0x1,0,3,1,3,1,3,36,35,52,48,1,3,10,30,13.5,16.5,1.34,1.38,4.8,5.3,1.36,1.39,3.6,3.8,2.68,2.78,1.56,1.6,7.4,8.2,1.14,1.16,23.0,30.0,1.03,1.05,48.0,,15.5,,7.0,
12,06/01/2020,English U23 Pro Development League - GB,Charlton U23 x Ipswich U23,80,1x1,1,1,3,16,2,11,25,61,47,53,1,6,9,31,1.7,,1.05,880.0,1.4,4.2,1.12,1.5,1.25,,1.61,1.64,1.25,2.62,2.74,,1.18,,5.9,,1.06,1.21,,,,,1.01,
13,06/01/2020,Cameroonese Elite One - CM,Eding Sport FC x Colombe du Dja et Lobo,40,0x2,0,4,3,2,0,2,8,11,42,58,4,2,28,42,55.0,95.0,1.08,1.09,16.0,18.0,,,,,1.22,1.24,5.2,5.7,1.98,2.1,1.92,2.02,4.4,4.7,1.27,1.3,11.0,,3.75,4.4,11.0,
14,06/01/2020,Italian Serie A - IT,AC Milan x Sampdoria,40,0x0,1,0,3,1,5,2,35,10,63,37,11,6,23,7,1.83,1.85,7.4,7.8,3.05,3.15,2.08,2.1,1.91,1.93,4.6,4.7,1.27,1.28,12.0,13.5,1.08,1.09,38.0,55.0,1.02,1.03,32.0,,630.0,,1000.0,
15,06/01/2020,English U23 Pro Development League - GB,Cardiff U23 x Coventry U23,80,0x1,0,3,6,2,4,2,46,35,44,56,5,6,19,21,29.0,100.0,1.28,1.3,4.7,5.0,2.66,2.78,1.56,1.6,15.0,18.0,1.06,1.07,100.0,,,1.01,1000.0,,,1.01,80.0,,80.0,,12.0,
16,06/01/2020,Indian Super League - IN,Odisha FC x Chennaiyin FC,40,1x0,1,0,4,1,3,4,41,24,48,52,11,7,29,10,1.13,1.23,15.0,65.0,5.8,15.0,1.05,1.34,1.19,,1.12,1.21,5.9,9.4,1.69,1.87,2.16,2.44,3.2,4.3,1.31,1.46,1.62,,1.62,,7.0,
17,06/01/2020,Cameroonese Elite One - CM,Eding Sport FC x Colombe du Dja et Lobo,45,0x2,0,4,3,2,0,2,10,13,42,58,4,4,18,22,70.0,120.0,1.07,1.08,17.5,20.0,,,,,1.26,1.28,4.5,4.9,2.2,2.34,1.74,1.83,5.3,5.7,1.21,1.23,12.0,,4.4,5.1,12.0,
18,06/01/2020,Cameroonese Elite One - CM,Eding Sport FC x Colombe du Dja et Lobo,HT,0x2,0,4,4,2,0,2,11,13,44,56,5,4,29,21,75.0,120.0,1.07,1.08,17.5,19.5,,,,,1.28,1.29,4.4,4.6,2.26,2.42,1.7,1.8,5.4,6.0,1.2,1.23,11.0,,4.6,5.4,11.0,
19,06/01/2020,English U23 Pro Development League - GB,Wigan U23 x Barnsley U23,90,3x1,7,2,5,3,6,3,33,38,45,55,3,6,19,11,,1.01,1000.0,,500.0,,,,,,,,,,,,,,7.6,12.5,1.14,1.15,6.4,1000.0,12.0,,12.0,
20,06/01/2020,Italian Serie A - IT,Juventus x Cagliari,45,0x0,3,0,9,1,2,0,33,6,67,33,7,3,43,17,1.39,1.4,16.5,17.0,4.5,4.6,1.72,1.73,2.36,2.4,3.3,3.45,1.41,1.43,8.0,8.4,1.13,1.14,23.0,26.0,1.04,1.05,13.0,14.0,510.0,,1000.0,
21,06/01/2020,Italian Serie A - IT,Atalanta x Parma,45,3x0,7,1,7,4,2,2,22,10,53,47,3,5,41,19,,1.01,100.0,,150.0,170.0,,,,,,,,,1.15,1.16,7.0,7.4,1.7,1.72,2.38,2.42,1.32,1.36,1000.0,,1000.0,
22,06/01/2020,Italian Serie D - IT,Chieti x Vastese,60,0x1,0,3,2,4,1,3,43,41,54,46,8,7,21,19,20.0,24.0,1.33,1.34,4.8,5.0,1.54,1.57,2.74,2.84,3.95,4.3,1.3,1.34,15.0,17.0,1.06,1.08,50.0,100.0,1.01,1.02,8.4,,60.0,90.0,8.4,
23,06/01/2020,Italian Serie A - IT,AC Milan x Sampdoria,45,0x0,1,0,4,1,5,2,36,12,63,37,8,5,33,7,1.89,1.9,7.2,7.4,2.98,3.0,2.16,2.18,1.85,1.86,4.8,4.9,1.25,1.27,13.5,14.5,1.07,1.08,42.0,55.0,1.02,1.03,38.0,50.0,740.0,1000.0,1000.0,
24,06/01/2020,Italian Serie A - IT,Atalanta x Parma,HT,3x0,7,1,7,4,2,2,22,10,53,47,3,5,41,19,,1.01,500.0,1000.0,120.0,170.0,,,,,,,,,1.16,1.17,7.0,7.4,1.72,1.74,2.34,2.4,1.33,1.36,1000.0,,1000.0,
25,06/01/2020,Italian Serie A - IT,Juventus x Cagliari,HT,0x0,3,0,9,1,2,0,34,6,67,33,8,3,43,17,1.4,1.41,16.5,17.0,4.4,4.5,1.75,1.77,2.28,2.32,3.5,3.6,1.39,1.4,8.6,9.2,1.12,1.13,27.0,32.0,1.03,1.04,14.5,16.0,1000.0,,1000.0,
