,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
10,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,AA Flamengo Guarulhos U20 x Santa Cruz FC U20,60,1x1,2,1,1,7,2,2,31,49,39,61,5,9,8,22,4.0,4.2,2.9,2.92,2.38,2.42,,,,,1.43,1.46,3.1,3.3,3.05,3.4,1.42,1.48,8.8,11.0,1.1,1.13,65.0,,36.0,,230.0,
11,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Desportivo Brasil U20 x America MG U20,70,0x0,1,2,5,11,6,7,40,75,44,56,9,9,29,11,5.6,5.8,2.74,2.9,2.1,2.2,3.65,3.95,1.34,1.38,12.0,13.5,1.08,1.09,48.0,110.0,1.01,1.03,200.0,,,1.01,530.0,,250.0,360.0,1000.0,
12,09/01/2020,Spanish Tercera Division - ES,Torrejon x Atletico de Pinto,45,0x1,2,3,5,1,4,2,20,13,48,52,4,1,39,10,9.2,10.5,1.5,1.52,4.1,4.3,1.3,1.32,4.1,4.4,2.4,2.48,1.67,1.72,6.0,6.4,1.19,1.2,18.0,22.0,1.04,1.06,160.0,240.0,27.0,38.0,480.0,
13,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Jaguariuna FC U20 x Criciuma U20,70,0x1,0,2,4,9,3,5,30,46,40,60,5,5,8,22,40.0,55.0,1.15,1.19,7.8,8.6,1.53,1.57,2.78,2.9,3.6,3.9,1.34,1.38,12.0,16.0,1.06,1.09,50.0,110.0,1.01,1.02,530.0,,26.0,36.0,650.0,
14,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Paulista U20 x Athletico Paranaense U20,30,1x1,3,2,1,1,2,1,23,11,44,56,4,2,19,21,1.76,1.79,5.4,5.7,3.8,4.1,,,,,1.09,1.1,10.0,12.0,1.44,1.49,3.05,3.3,2.4,2.54,1.65,1.66,4.8,5.6,24.0,32.0,170.0,230.0
15,09/01/2020,Spanish Super Cup - ES,Barcelona x Atletico Madrid,45,0x0,3,2,4,0,5,1,40,11,68,32,15,0,44,6,2.1,2.12,5.5,5.6,2.9,2.92,1.91,1.92,2.08,2.1,3.95,4.2,1.32,1.34,11.0,12.0,1.09,1.1,40.0,50.0,1.02,1.03,36.0,50.0,220.0,,1000.0,
16,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Suzano SP U20 x Chapecoense U20,70,1x4,1,4,3,2,2,5,82,49,51,49,11,5,20,10,1000.0,,,1.01,350.0,790.0,,,,,,,,,,,,,,,,,130.0,,,1.01,390.0,540.0
17,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Confianca Sape U20 x CA Linense U20,90,0x4,4,5,7,3,2,11,66,77,41,59,6,11,18,12,1000.0,,,1.01,5.0,,,,,,,,,,,,,,3.7,6.0,1.14,1.3,7.8,,,,10.5,
18,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Confianca Sape U20 x CA Linense U20,90,0x4,4,5,7,3,2,11,66,78,40,60,6,12,18,12,1.01,,,1.01,1.01,,,,,,,,,,,,,,,,1.14,1000.0,1.01,,,,1.01,
19,09/01/2020,Friendly Matches - ,FC Köln II x Bergisch Gladbach 09,70,2x1,3,1,6,1,3,1,34,22,0,0,5,3,20,10,1.16,1.17,40.0,140.0,7.2,8.6,,,,,,,,,1.66,1.74,2.36,2.5,4.3,5.4,1.23,1.31,,,,,80.0,
20,09/01/2020,Spanish Super Cup - ES,Barcelona x Atletico Madrid,HT,0x0,3,2,4,0,5,1,40,14,66,34,15,3,43,7,2.1,2.12,5.4,5.5,2.88,2.9,1.99,2.0,2.0,2.02,4.4,4.5,1.29,1.3,12.0,13.0,1.08,1.09,46.0,55.0,1.02,1.03,50.0,55.0,380.0,520.0,1000.0,
21,09/01/2020,Spanish Tercera Division - ES,Torrejon x Atletico de Pinto,HT,0x1,2,3,7,1,4,2,21,14,50,50,5,2,60,10,9.8,10.5,1.5,1.53,4.0,4.3,1.31,1.33,4.0,4.2,2.56,2.6,1.62,1.65,6.2,6.6,1.18,1.19,20.0,24.0,1.04,1.06,170.0,240.0,34.0,42.0,560.0,
22,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,CA Assisense U20 x Atletico Goianiense U20,80,0x4,6,7,4,7,3,4,46,44,54,46,7,6,11,29,1000.0,,,1.01,1000.0,,,,,,,,,,,,,,2.52,2.58,1.64,1.66,110.0,,,1.01,210.0,
23,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,AA Flamengo Guarulhos U20 x Santa Cruz FC U20,70,1x1,2,1,1,8,2,2,35,53,40,60,5,5,8,22,6.2,7.0,2.64,2.8,2.08,2.16,,,,,1.66,1.73,2.38,2.52,4.5,5.0,1.25,1.29,17.5,26.0,1.04,1.06,260.0,,36.0,,160.0,
24,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Taboao da Serra U20 x CRB U20,80,0x0,2,4,9,8,6,4,56,64,56,44,12,8,11,29,4.8,5.3,6.4,7.4,1.5,1.57,11.0,14.5,1.07,1.1,60.0,,1.01,1.02,250.0,,,1.01,1000.0,,,1.01,570.0,,220.0,,1000.0,
25,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Maua FC U20 x Avai U20,80,2x1,2,2,5,9,4,3,52,54,42,58,8,10,18,32,1.42,1.43,17.0,24.0,4.1,4.3,,,,,,,,,2.12,2.22,1.82,1.89,8.0,9.6,1.11,1.14,46.0,70.0,90.0,210.0,300.0,
26,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Desportivo Brasil U20 x America MG U20,80,0x0,1,2,5,14,6,8,44,94,43,57,4,19,9,41,7.8,8.6,3.5,3.8,1.63,1.68,8.6,10.5,1.11,1.13,40.0,110.0,1.01,1.03,190.0,,,1.01,1000.0,,,1.01,130.0,,430.0,,1000.0,
27,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Jaguariuna FC U20 x Criciuma U20,80,1x1,1,3,5,9,3,6,37,50,41,59,7,4,28,32,8.2,10.0,3.15,3.55,1.66,1.72,,,,,2.14,2.3,1.78,1.88,8.8,10.5,1.11,1.12,40.0,,1.01,1.02,9.4,,90.0,180.0,9.8,
28,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Paulista U20 x Athletico Paranaense U20,40,1x1,3,2,5,2,2,1,33,13,48,52,11,3,50,20,1.82,1.85,5.5,6.0,3.6,3.75,,,,,1.15,1.16,7.4,7.8,1.66,1.7,2.42,2.5,3.05,3.25,1.45,1.49,6.2,7.0,36.0,48.0,270.0,400.0
29,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Suzano SP U20 x Chapecoense U20,80,1x5,1,5,3,2,2,5,89,59,50,50,8,11,10,20,1000.0,,,1.01,1000.0,,,,,,,,,,,,,,,,,,7.8,,,1.32,10.5,
30,09/01/2020,Friendly Matches - ,FC Köln II x Bergisch Gladbach 09,80,3x1,4,1,6,4,3,1,39,26,0,0,6,5,20,40,,1.01,1000.0,,100.0,200.0,,,,,,,,,,,,,2.5,2.62,1.62,1.66,3.0,,12.0,,42.0,
31,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Nacional AM U20 x RB Brasil U20,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.06,,1.06,,1.04,,1.02,1.2,2.98,38.0,1.02,1.51,2.98,38.0,1.02,5.0,1.88,38.0,1.02,5.0,1.25,38.0,,,,,1.02,
32,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Manthiqueira U20 x ABC U20,80,0x2,4,3,8,6,5,4,24,14,44,56,7,3,39,41,300.0,710.0,1.02,1.03,40.0,60.0,,,,,2.26,2.36,1.74,1.79,11.0,12.0,1.09,1.1,50.0,,1.01,1.02,1000.0,,27.0,44.0,650.0,
33,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Paulista U20 x Athletico Paranaense U20,45,1x2,3,3,5,3,2,1,35,15,47,53,36,16,39,41,4.0,4.1,2.08,2.12,3.55,3.7,,,,,,,,,1.16,1.17,7.2,7.4,1.71,1.74,2.36,2.42,8.0,9.6,7.6,8.6,75.0,110.0
34,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,CA Assisense U20 x Atletico Goianiense U20,90,0x4,6,7,4,8,4,4,50,50,55,45,4,7,11,19,1000.0,,,1.01,1000.0,,,,,,,,,,,,,,6.0,11.0,1.1,1.2,7.8,,,1.01,10.5,
35,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Sao Jose RS U20 x Ponte Preta U20,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.71,6.6,1.71,5.8,3.35,8.8,1.12,1.38,3.5,9.4,2.02,2.1,1.95,1.97,2.02,5.0,1.25,1.97,2.02,12.5,1.12,1.97,,,,,1.02,
36,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Taboao da Serra U20 x CRB U20,FT,0x0,2,5,9,8,6,4,63,70,55,45,8,7,11,19,9.4,16.0,15.0,50.0,1.16,1.17,100.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,7.6,,7.6,,1000.0,
