,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,0,0x0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,55,1.1,90.0,2.36,2.58,1.64,1.74,1.03,15.5,1.2,,1.05,21,1.08,,1.01,,1.01,,1.03,
1,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,10,0x0,0,0,0,1,0,1,2,7,0,0,2,7,10,20,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110,1.02,,2.36,2.58,1.64,1.74,1.01,55.0,1.2,,1.05,26,1.05,,1.01,,1.01,,1.03,
2,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,20,0x0,0,0,0,1,0,1,2,7,0,0,1,1,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26,1.05,,1.01,,1.01,,1.03,
3,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,45,0x0,0,0,0,1,0,1,2,7,0,0,3,8,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26,1.05,,1.01,,1.01,,1.03,
4,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,HT,0x0,0,0,0,1,0,1,2,7,0,0,3,8,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26,1.05,,1.01,,1.01,,1.03,
