,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,08/01/2020,EFL Trophy - GB,Scunthorpe x Man City U21,45,3x0,6,0,1,2,2,1,19,10,39,61,8,3,18,12,1.05,1.06,100.0,140.0,26.0,27.0,,,,,,,,,1.21,1.23,5.3,5.8,1.98,2.04,1.98,2.02,1.91,1.98,95.0,140.0,140.0,
1,08/01/2020,EFL Trophy - GB,Bristol Rovers x Stevenage,45,0x1,0,1,5,2,3,2,25,16,62,38,11,2,22,8,4.6,4.7,2.04,2.06,3.3,3.35,1.24,1.27,4.8,5.1,2.16,2.24,1.81,1.86,5.1,5.4,1.23,1.24,14.0,15.5,1.07,1.08,48.0,70.0,65.0,95.0,11.5,
2,08/01/2020,English FA Trophy - GB,Darlington x Solihull Moors,45,0x0,3,4,4,6,0,9,10,20,40,60,2,4,58,52,5.4,5.5,2.14,2.18,2.82,2.86,2.18,2.22,1.82,1.84,5.3,5.4,1.22,1.24,15.0,17.0,1.06,1.07,50.0,75.0,1.01,1.02,190.0,,50.0,70.0,1000.0,
3,08/01/2020,Brazilian Sao Paulo Youth Cup - BR,Uniao Mogi U20 x Gremio FBPA U20,0,0x0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,26.0,30.0,1.16,1.17,9.2,9.6,1.14,1.24,5.2,8.2,1.4,1.42,3.25,3.6,1.83,2.06,1.95,2.22,1.83,5.0,1.25,2.22,10.0,,2.12,7.2,1000.0,
4,08/01/2020,French League Cup - FR,Lille x Amiens,30,0x0,0,0,4,2,2,2,8,9,57,43,5,1,21,9,1.71,1.72,7.6,7.8,3.45,3.5,1.78,1.8,2.24,2.28,3.45,3.5,1.4,1.41,8.0,8.6,1.13,1.14,23.0,25.0,1.04,1.05,21.0,23.0,480.0,630.0,1000.0,
5,08/01/2020,EFL Trophy - GB,Scunthorpe x Man City U21,HT,3x0,6,0,1,2,2,1,19,10,39,61,8,3,18,12,1.05,1.06,100.0,140.0,26.0,27.0,,,,,,,,,1.21,1.23,5.3,5.8,1.98,2.04,1.98,2.02,1.91,1.98,95.0,140.0,140.0,
6,08/01/2020,EFL Trophy - GB,Bristol Rovers x Stevenage,HT,0x1,0,1,5,2,3,2,25,16,62,38,11,2,22,8,4.6,4.7,2.04,2.06,3.3,3.35,1.24,1.27,4.8,5.1,2.16,2.24,1.81,1.86,5.1,5.4,1.23,1.24,14.0,15.5,1.07,1.08,48.0,70.0,65.0,95.0,11.5,
7,08/01/2020,English FA Trophy - GB,Darlington x Solihull Moors,HT,0x0,3,4,4,6,0,9,10,20,40,60,2,4,58,52,5.4,5.5,2.14,2.18,2.84,2.86,2.2,2.22,1.82,1.83,5.1,5.4,1.23,1.24,15.0,16.5,1.06,1.07,50.0,75.0,1.01,1.02,210.0,,50.0,,1000.0,
8,08/01/2020,Brazilian Sao Paulo Youth Cup - BR,Real FC U20 x CA Juventus U20,70,0x1,5,3,3,3,2,3,25,35,48,52,26,36,10,20,22.0,46.0,1.13,1.29,6.6,12.5,2.0,2.14,1.46,1.99,,,1.09,1.29,1.03,,1.02,1.04,48.0,,,1.02,21.0,,21.0,,360.0,
9,08/01/2020,French League Cup - FR,PSG x St Etienne,30,1x0,1,2,1,2,3,4,18,10,66,34,1,6,13,27,1.03,1.04,100.0,150.0,30.0,38.0,1.03,1.04,26.0,30.0,1.18,1.19,6.2,6.6,1.56,1.6,2.68,2.8,2.48,2.5,1.66,1.67,1.9,1.94,570.0,,1000.0,
10,08/01/2020,Spanish Super Cup - ES,Valencia x Real Madrid,80,0x3,3,7,4,10,6,4,41,74,36,64,11,3,57,23,1000.0,,,1.01,1000.0,,,,,,,,,,2.48,2.5,1.66,1.67,12.0,12.5,1.08,1.09,1000.0,,3.5,3.8,1000.0,
11,08/01/2020,Greek Cup - GR,Xanthi x Aris Salonika,50,0x1,0,1,3,4,2,2,38,42,52,48,7,1,10,10,27.0,30.0,1.25,1.26,6.0,6.4,1.49,1.52,2.96,3.05,3.5,3.65,1.38,1.4,11.0,13.0,1.08,1.1,46.0,110.0,1.01,1.02,21.0,,32.0,36.0,1000.0,
12,08/01/2020,Spanish Tercera Division - ES,At. Albericia x CD Cayon,50,1x1,2,3,4,4,2,4,14,22,29,71,1,3,16,14,5.9,6.4,1.63,1.72,4.0,4.4,1.01,1.38,3.7,,1.01,110.0,1.02,,1.01,55.0,1.02,,1.01,12.5,1.09,,,,,,1.03,
13,08/01/2020,English Football League Cup - GB,Leicester x Aston Villa,40,0x1,2,1,4,0,2,0,19,12,66,34,6,5,13,7,2.56,2.6,3.35,3.4,3.15,3.25,1.13,1.14,8.4,8.6,1.64,1.65,2.56,2.58,3.05,3.1,1.47,1.48,7.4,7.8,1.15,1.16,14.5,15.0,110.0,120.0,1000.0,
14,08/01/2020,French League Cup - FR,Lille x Amiens,40,0x0,0,0,5,2,2,2,18,9,53,47,11,1,21,9,1.37,1.38,18.5,21.0,4.3,4.5,1.86,2.06,1.96,2.16,3.85,4.8,1.27,1.35,10.0,12.5,1.1,1.11,12.0,55.0,1.03,1.04,13.5,,8.8,,650.0,
15,08/01/2020,English Football League Cup - GB,Leicester x Aston Villa,45,0x1,2,1,4,1,2,0,21,14,66,34,4,4,13,17,2.74,2.78,3.1,3.15,3.1,3.15,1.15,1.16,7.4,7.6,1.79,1.8,2.24,2.28,3.7,3.8,1.36,1.37,10.0,10.5,1.1,1.11,17.0,20.0,130.0,160.0,1000.0,
