,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,11/01/2020,Portuguese U23 - PT,Maritimo U23 x Rio Ave U23,90,1x2,4,4,4,3,2,5,81,67,57,43,81,67,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/01/2020,Greek Football League - GR,Niki Volou x OF Ierapetras,45,0x0,1,1,2,1,3,2,34,16,50,50,10,3,10,10,2.14,2.18,6.8,7.6,2.54,2.56,2.74,2.86,1.53,1.58,7.4,7.8,1.15,1.16,25.0,36.0,1.03,1.05,110.0,,,1.01,75.0,110.0,20.0,,1000.0,
2,11/01/2020,Friendly Matches - ,Lichtenberg 47 x Berliner SC,50,1x0,4,4,1,1,1,0,17,3,63,37,1,1,13,7,1.11,1.13,38.0,85.0,12.0,13.5,1.13,1.16,7.4,9.4,1.59,1.66,2.52,2.7,2.82,3.25,1.45,1.55,6.6,8.2,1.14,1.18,3.05,5.3,8.0,,42.0,
3,11/01/2020,Algerian U21 - DZ,NC Magra U21 x Paradou AC U21,0,0x0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,7.4,19.0,1.28,1.42,5.2,10.0,1.11,1.62,2.6,11.0,1.12,1.62,2.6,9.4,1.15,2.7,1.59,7.8,1.35,6.6,1.22,3.9,12.0,,1.4,42.0,65.0,
4,11/01/2020,Friendly Matches - ,Hannover 96 x Paderborn,45,0x1,1,7,0,11,0,4,20,66,35,65,1,1,7,33,23.0,24.0,1.2,1.21,7.6,8.2,1.14,1.15,7.6,8.0,1.68,1.7,2.42,2.46,3.05,3.35,1.43,1.49,7.0,8.2,1.15,1.17,200.0,,5.5,12.0,140.0,
5,11/01/2020,Icelandic Fotbolti.net Cup - IS,HK Kopavogur x Breidablik,90,1x6,2,10,0,7,3,5,30,49,39,61,7,5,8,42,200.0,,,1.01,1.01,,,,,,,,,,,,,,,,,,200.0,,,1.06,17.5,
6,11/01/2020,Friendly Matches - ,1. FC Bocholt x TuS Haltern,0,0x0,0,0,1,0,0,0,1,0,98,2,2,1,27,1,3.15,3.95,2.0,2.36,3.65,5.5,1.13,1.2,6.0,8.8,1.42,1.59,2.7,3.4,2.22,2.38,1.73,1.82,3.7,4.5,1.29,1.38,4.0,,2.74,,36.0,
7,11/01/2020,Friendly Matches - ,Hannover 96 x Paderborn,45,0x1,1,7,0,11,0,4,20,66,35,65,1,1,7,33,23.0,24.0,1.2,1.21,7.6,8.2,1.14,1.15,7.6,8.0,1.68,1.7,2.42,2.46,3.1,3.35,1.43,1.48,7.2,8.2,1.15,1.16,200.0,,5.6,12.0,140.0,
8,11/01/2020,Icelandic Fotbolti.net Cup - IS,HK Kopavogur x Breidablik,FT,1x6,2,10,0,7,3,5,30,49,39,61,7,5,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11/01/2020,Friendly Matches - ,Gornik Zabrze x Banik Ostrava,50,0x1,0,1,1,2,1,2,43,42,45,55,5,7,19,11,15.5,17.0,1.36,1.37,4.9,5.0,1.38,1.41,3.45,3.6,2.86,2.96,1.51,1.54,7.8,8.2,1.14,1.15,27.0,36.0,1.02,1.04,250.0,,30.0,,11.0,
