,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,45,0x1,0,1,0,1,0,1,2,7,0,0,1,1,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110.0,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26.0,1.05,,1.01,,1.01,,1.03,
1,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,45,0x1,0,1,0,1,0,1,2,7,0,0,1,1,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110.0,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26.0,1.05,,1.01,,1.01,,1.03,
2,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,70,1x1,1,1,0,1,0,1,2,7,0,0,1,1,20,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110.0,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26.0,1.05,,1.01,,1.01,,1.03,
3,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,80,1x1,1,1,0,1,1,3,2,7,0,0,0,0,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110.0,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,26.0,1.05,,1.01,,1.01,,1.03,
4,10/01/2020,Indian I-League - IN,Real Kashmir FC x Minerva Punjab FC,90,1x1,1,1,0,1,1,3,2,7,0,0,3,8,10,10,2.06,2.14,4.2,4.6,3.3,3.5,1.4,110.0,1.02,,2.32,55.0,1.02,1.75,1.01,55.0,1.02,,1.05,110.0,1.02,,1.01,,1.01,,1.03,
5,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,2.24,2.52,2.86,3.15,3.95,4.3,1.16,1.18,6.4,7.2,1.44,1.45,3.2,3.25,2.18,2.2,1.84,1.85,3.85,4.4,1.3,1.33,8.2,,6.8,30.0,9.0,
6,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,10,0x0,1,0,1,0,0,1,5,2,43,57,5,2,29,11,1.83,2.02,3.25,3.95,4.6,5.2,1.13,1.16,7.2,8.8,1.36,1.42,3.35,3.8,1.36,1.84,2.2,3.8,1.36,3.55,1.39,3.8,4.6,14.0,9.6,,19.0,
7,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,20,0x0,1,0,1,2,0,2,9,6,46,54,4,4,10,31,1.96,2.04,3.7,3.8,4.2,4.6,1.19,1.23,5.3,6.4,1.65,1.66,2.52,2.54,2.54,2.7,1.62,1.65,4.6,5.2,1.24,1.28,7.4,10.0,21.0,30.0,6.0,
8,10/01/2020,Australian A-League - AU,Newcastle Jets x Sydney FC,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,3.25,3.35,2.26,2.28,3.9,3.95,1.22,1.23,5.4,5.6,1.69,1.71,2.42,2.44,2.66,2.7,1.59,1.61,5.0,5.2,1.24,1.25,20.0,21.0,11.5,13.0,270.0,330.0
9,10/01/2020,Friendly Matches - ,Long An x Tay Ninh,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.18,14.0,1.21,20.0,4.0,9.6,1.03,2.06,1.94,32.0,1.5,2.06,1.94,32.0,1.5,5.0,1.25,26.0,1.5,5.0,1.25,26.0,,,,,1.02,
10,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,30,0x0,1,0,2,2,1,2,13,8,57,43,4,2,22,9,2.06,2.08,4.1,4.2,3.65,3.75,1.36,1.39,3.6,3.75,2.12,2.2,1.83,1.9,4.0,4.3,1.31,1.33,9.2,10.5,1.11,1.13,15.0,17.5,55.0,,170.0,
11,10/01/2020,Friendly Matches - ,Long An x Tay Ninh,10,0x0,0,0,0,2,0,0,2,4,43,57,3,5,8,31,2.76,2.92,2.5,2.62,3.95,4.2,1.26,1.31,4.3,4.9,1.87,1.91,2.1,2.16,3.05,3.35,1.43,1.49,6.0,7.0,1.16,1.2,9.4,,8.8,,4.3,
12,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,40,1x0,2,0,3,2,1,3,17,11,54,46,4,3,31,9,1.3,1.32,13.0,15.0,5.8,6.4,1.13,1.14,8.2,8.6,1.57,1.59,2.7,2.76,2.78,2.94,1.51,1.56,6.4,7.4,1.16,1.19,6.4,8.6,110.0,160.0,1000.0,
13,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,45,1x0,2,3,3,2,1,3,18,13,53,47,2,3,11,39,1.31,1.32,13.5,14.0,5.8,6.2,1.14,1.15,7.6,8.2,1.64,1.68,2.48,2.56,3.0,3.2,1.46,1.5,7.6,8.2,1.14,1.15,7.2,10.5,150.0,160.0,1000.0,
14,10/01/2020,Friendly Matches - ,Dong Thap x An Giang,HT,1x0,2,3,3,2,1,3,18,14,54,46,3,5,11,39,1.33,1.34,13.0,13.5,5.8,6.2,1.14,1.15,7.6,8.0,1.66,1.71,2.4,2.52,3.1,3.25,1.44,1.47,8.0,9.0,1.12,1.14,7.2,10.5,140.0,160.0,1000.0,
15,10/01/2020,Australian A-League - AU,Newcastle Jets x Sydney FC,10,0x0,2,0,0,0,0,1,4,1,62,38,4,1,33,8,3.25,3.3,2.3,2.32,3.8,3.85,1.26,1.27,4.7,4.9,1.83,1.84,2.18,2.2,3.05,3.1,1.47,1.49,6.2,6.8,1.17,1.19,24.0,27.0,14.0,15.0,500.0,630.0
16,10/01/2020,Friendly Matches - ,Long An x Tay Ninh,20,0x0,1,0,0,4,0,1,5,6,34,66,3,2,17,33,2.92,3.05,2.54,2.64,3.5,3.75,1.36,1.39,3.55,3.8,2.12,2.14,1.87,1.9,3.95,4.3,1.31,1.34,8.8,10.5,1.11,1.13,23.0,34.0,19.0,28.0,90.0,
