,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,70,1x0,3,4,4,10,2,7,33,55,35,65,5,11,17,43,1.61,1.65,9.4,9.6,3.45,3.7,1.65,1.67,2.48,2.52,4.2,4.5,1.28,1.32,15.0,26.0,1.05,1.07,65.0,,1.01,1.02,160.0,440.0,170.0,,17.5,
1,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,80,1x0,3,4,4,10,2,9,35,66,33,67,2,11,7,13,1.37,1.39,18.0,27.0,3.9,4.7,1.04,2.2,1.8,1.89,7.0,,1.11,1.13,38.0,,,1.02,200.0,,,1.01,220.0,,270.0,,7.6,
2,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,90,1x0,4,4,4,10,3,9,39,69,37,63,4,3,17,13,1.11,1.13,50.0,,8.8,11.5,5.3,6.0,1.2,1.23,44.0,100.0,1.01,1.02,500.0,,,1.01,1000.0,,,1.01,260.0,,1000.0,,1000.0,
3,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,FT,1x0,4,4,4,10,3,9,39,69,37,63,4,3,17,13,1.11,1.13,50.0,,8.8,11.5,5.3,6.0,1.2,1.23,44.0,100.0,1.01,1.02,500.0,,,1.01,1000.0,,,1.01,260.0,,1000.0,,1000.0,
4,09/01/2020,Indian Mumbai Elite League - IN,FC Bombay Gymkhana x GM Sports,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.02,,1.03,,1.04,790.0,,,1.02,,1.16,,1.16,,,,1.02,,,,1.02,,1.11,,1.11,,1.11,
5,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,10,0x0,0,0,1,0,0,0,11,1,53,47,12,2,21,9,1.31,1.34,11.5,15.0,5.6,6.6,1.26,1.28,4.5,4.9,1.86,1.88,2.12,2.16,3.25,3.3,1.43,1.45,6.4,6.6,1.18,1.19,5.4,6.6,220.0,,1000.0,
6,09/01/2020,AFC U23 Championship - GB,Uzbekistan U23 x Iran U23,70,1x1,1,4,4,7,1,2,29,51,50,50,6,6,10,20,5.1,5.3,4.2,4.3,1.75,1.76,,,,,2.0,2.04,1.96,2.0,6.8,7.4,1.16,1.18,34.0,50.0,1.02,1.03,220.0,,150.0,210.0,1000.0,
7,09/01/2020,AFC U23 Championship - GB,Qatar U23 x Syria U23,70,2x1,4,3,2,8,4,5,37,61,48,52,5,9,19,10,1.37,1.38,17.0,19.0,4.4,4.7,,,,,,,,,1.66,1.69,2.46,2.52,4.6,4.7,1.27,1.28,15.0,16.0,85.0,130.0,510.0,
8,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,20,1x0,2,0,3,0,1,0,24,3,60,40,13,2,52,8,1.1,1.12,44.0,55.0,11.5,14.0,1.1,1.11,10.0,11.0,1.5,1.52,2.94,3.0,2.5,2.54,1.65,1.66,4.9,5.3,1.23,1.26,2.78,,7.8,,1000.0,
9,09/01/2020,AFC U23 Championship - GB,Uzbekistan U23 x Iran U23,80,1x1,1,4,5,8,1,4,35,60,50,50,6,9,20,20,6.2,6.4,5.7,5.8,1.5,1.51,,,,,2.78,2.82,1.55,1.56,16.0,19.0,1.05,1.07,110.0,,,1.01,570.0,,430.0,930.0,50.0,
10,09/01/2020,AFC U23 Championship - GB,Qatar U23 x Syria U23,80,2x1,6,3,2,9,4,6,42,71,49,51,5,10,30,20,1.23,1.24,44.0,50.0,5.7,6.0,,,,,,,,,2.24,2.3,1.77,1.8,9.2,10.5,1.11,1.12,24.0,36.0,260.0,420.0,600.0,
11,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,30,1x0,4,0,5,0,2,0,37,5,61,39,13,2,52,8,1.09,1.1,60.0,90.0,14.0,15.0,1.13,1.14,8.2,8.6,1.63,1.67,2.5,2.58,2.96,3.0,1.5,1.51,6.8,7.2,1.16,1.17,4.1,5.0,7.8,,110.0,
12,09/01/2020,AFC U23 Championship - GB,Uzbekistan U23 x Iran U23,90,1x1,1,4,6,9,1,4,39,65,51,49,40,66,20,20,11.5,13.5,11.5,13.5,1.17,1.18,,,,,6.4,7.0,1.16,1.19,100.0,,,1.01,1000.0,,,1.01,80.0,,80.0,,12.0,
13,09/01/2020,AFC U23 Championship - GB,Qatar U23 x Syria U23,90,2x1,7,3,3,9,4,6,45,75,48,52,46,76,30,10,1.07,1.1,150.0,880.0,9.8,17.5,,,,,,,,,3.35,3.95,1.34,1.42,26.0,55.0,1.02,1.03,2.0,,2.0,,80.0,
14,09/01/2020,AFC U23 Championship - GB,Uzbekistan U23 x Iran U23,FT,1x1,1,4,6,9,1,4,43,66,52,48,44,67,10,10,14.0,,7.4,,,1.02,,,,,1.99,,1.02,1.03,1.26,,,,1.26,,,,9.2,,9.2,,12.0,
15,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,40,1x0,4,0,6,0,3,1,48,7,63,37,11,2,22,7,1.11,1.13,40.0,60.0,11.0,12.0,1.17,1.18,6.4,6.6,1.84,1.88,2.12,2.18,3.8,4.0,1.33,1.36,9.0,9.4,1.12,1.13,6.2,7.4,9.6,,190.0,
16,09/01/2020,AFC U23 Championship - GB,Qatar U23 x Syria U23,FT,2x2,7,4,3,10,4,6,49,83,48,52,50,84,10,30,1.08,,1.02,,1.01,,,,,,,,,,,,,,1.26,,,1.2,,,,,1.02,
17,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,45,1x0,4,0,6,0,4,1,51,9,62,38,9,3,22,8,1.11,1.12,55.0,80.0,11.5,13.0,1.21,1.22,5.5,5.7,2.06,2.1,1.9,1.94,4.6,4.9,1.26,1.28,13.5,15.0,1.07,1.08,5.6,9.4,8.4,,1000.0,
18,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,45,1x0,4,0,6,0,4,1,51,9,60,40,9,3,22,8,1.11,1.12,55.0,70.0,11.0,12.0,1.24,1.25,5.0,5.2,2.1,2.12,1.89,1.9,5.0,5.2,1.23,1.24,15.0,16.0,1.06,1.08,6.8,9.4,15.0,,1000.0,
19,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,50,1x0,4,0,8,1,6,1,57,13,59,41,5,3,32,18,1.1,1.11,80.0,110.0,11.5,12.5,1.26,1.27,4.7,4.9,2.24,2.32,1.75,1.81,5.3,6.0,1.2,1.23,17.0,26.0,1.04,1.06,2.4,,2.76,,1000.0,
20,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,60,1x0,5,0,8,1,8,1,66,17,61,39,9,5,22,18,1.09,1.11,80.0,,11.5,12.5,1.38,1.43,3.2,4.2,2.86,3.3,1.4,1.47,10.0,,1.08,1.11,27.0,,1.01,1.02,5.0,,7.8,,5.0,
21,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,70,1x0,5,0,10,2,8,1,72,23,59,41,7,7,32,18,1.11,1.13,100.0,120.0,9.6,11.0,1.73,1.74,2.34,2.36,4.8,5.2,1.25,1.26,24.0,34.0,1.03,1.04,110.0,,,1.01,20.0,50.0,19.0,,1000.0,
22,09/01/2020,Friendly Matches - ,Ankaragucu x Keciorengucu,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.02,2.54,3.0,,3.8,5.1,1.2,1.25,1.19,,1.68,1.75,2.32,,1.03,,1.41,1.46,1.03,,1.15,,1.18,,1.18,,22.0,
23,09/01/2020,Indian I-League - IN,Mohun Bagan x Indian Arrows,80,1x0,5,0,12,2,9,2,79,29,58,42,8,6,32,8,1.08,1.09,130.0,150.0,13.5,15.0,2.44,2.58,1.63,1.7,11.0,13.5,1.08,1.1,100.0,,,1.01,210.0,,,1.01,80.0,240.0,80.0,,1000.0,
