,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,04/01/2020,Portuguese Primeira Liga - PT,Belenenses x Braga,10,0x1,0,1,0,0,0,1,2,6,51,49,2,6,10,20,17.5,19,1.23,1.24,7,7.4,1.09,1.11,10.5,11.5,1.43,1.44,3.25,3.35,2.28,2.34,1.75,1.77,4.5,4.7,1.27,1.29,42,,4.7,5,50,
1,04/01/2020,Portuguese Segunda Liga - PT,Estoril x Feirense,45,0x1,1,1,4,3,3,2,50,44,55,45,17,8,41,9,8.8,9.2,1.58,1.61,3.75,3.9,1.35,1.36,3.75,3.8,2.64,2.7,1.59,1.61,7.2,7.6,1.15,1.17,26,28,1.03,1.04,170,250,50,70,500,
2,04/01/2020,Spanish Tercera Division - ES,Vilamarxant CF x Eldense,50,1x1,1,1,3,5,2,1,40,37,43,57,6,5,9,11,3.25,3.45,3.5,3.75,2.3,2.4,,,,,1.4,1.43,3.35,3.55,2.84,3,1.5,1.54,8,8.8,1.13,1.15,36,,42,55,370,
3,04/01/2020,Portuguese Segunda Liga - PT,Estoril x Feirense,45,0x1,1,1,4,3,3,2,50,44,55,45,17,8,41,9,8.8,9.2,1.58,1.61,3.75,3.9,1.35,1.36,3.75,3.8,2.64,2.7,1.59,1.61,7.2,7.6,1.15,1.17,26,28,1.03,1.04,170,250,50,70,500,
4,04/01/2020,Spanish Segunda Division B - Group 2 - ES,Arenas Club de Getxo x Cultural Leonesa,60,0x2,0,5,3,1,4,3,18,26,43,57,2,3,19,11,270,340,1.03,1.04,32,40,,,,,1.74,1.78,2.28,2.36,4.9,5.2,1.24,1.26,18,24,1.04,1.06,17.5,,10.5,12,17.5,
5,04/01/2020,Spanish Segunda Division B - Group 4 - ES,Real Murcia x Sevilla Atletico,45,1x1,4,2,4,0,6,2,21,18,54,46,4,2,31,9,2.26,2.3,5.5,5.9,2.52,2.64,,,,,1.34,1.36,3.75,3.9,2.6,2.68,1.59,1.63,6.4,7,1.17,1.19,16.5,19,40,95,100,
6,04/01/2020,Spanish Segunda Division B - Group 3 - ES,Barcelona B x Espanyol B,60,2x0,4,4,3,3,2,2,37,39,53,47,4,4,41,19,1.06,1.08,60,130,16,21,,,,,1.39,1.43,3.3,3.55,2.92,3,1.5,1.52,8.4,9.4,1.12,1.14,7.2,8.4,240,720,220,
7,04/01/2020,Spanish Tercera Division - ES,Ferriolense x CE Andratx,90,0x2,6,3,7,3,5,0,46,43,55,45,4,3,31,19,1000,,,1.01,200,,,,,,8.6,110,1.03,1.13,100,,,1.01,300,,,1.01,12,,3.5,,12,
8,04/01/2020,Spanish Tercera Division - ES,UD Montijo x CD Coria,60,0x1,2,1,7,2,4,3,33,32,41,59,5,3,8,32,28,65,1.15,1.22,6,8.6,1.5,2.02,1.98,4.8,3.4,4.6,1.28,1.42,9.2,26,1.04,1.12,14,110,1.02,1.08,7.8,,7.8,,40,
9,04/01/2020,English FA Cup - GB,Bournemouth x Luton,45,1x0,3,1,2,3,8,0,48,12,65,35,11,1,13,7,1.16,1.17,36,38,8.6,9.2,1.16,1.18,6.8,7.2,1.73,1.76,2.32,2.36,3.4,3.5,1.4,1.41,8,8.6,1.13,1.14,6.4,7,580,790,180,
